,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
BASEDUSDT,67.76422948842583,-1.5133047845891228,1.08933010893645,2621.9372617493286,3197.0,-4.661795081664462,72.4260245700903,2.0
BASUSDT,-43.01160640262492,5.993354241847155,1.114255289576531,2688.484232090711,5863.0,-47.842523407816415,4.830917005191461,12.0
BATUSDT,38.53237399088685,-0.7887238570878403,1.8257026649466805,4715.8423704491815,22526.0,9.032551718643159,29.499822272244316,5.0
BBUSDT,-100.61113552207614,2.630550093544368,1.3246264390802343,3009.736859453936,10750.0,-2.6991486992576497,-97.91198682281866,10.0
BBXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCHUSDT,216.60143216773315,0.27930191827857,4.690046038037736,13469.118827550847,40105.0,101.56012521316022,115.04130695457202,2.0
BDXNUSDT,-22.59656538578887,-0.283563529789982,0.12436431884582934,234.35072516865247,3388.0,-14.240120508708733,-8.356444877080133,4.0
BEAMXUSDT,-81.5635061656602,1.5727856643047469,1.2191601044551956,2855.9947909906255,17579.0,14.701560432694581,-96.26506659835503,9.0
BEATUSDT,63.58774441131114,-3.859193240021167,2.4286189477159357,5011.080428936972,6082.0,65.8413464143336,-2.2536020030225976,14.0
BELUSDT,-10.71508741746736,3.967264907422861,3.2463675728466685,7864.813538638755,29328.0,-19.472130147793894,8.757042730326562,14.0
BERAUSDT,-66.96533051162456,-25.353864356215496,1.405065449782097,3404.65399282198,10036.0,-10.776173042725153,-56.189157468899566,6.0
BEUSDT,9.005881565755296,0.09238605864886905,0.18578369313111862,465.84098611553634,1295.0,0.0,9.005881565755296,0.0
BICOUSDT,-20.642384879937786,-3.191483049601376,0.36106061116993404,858.3026471009597,11290.0,-22.289119603033452,1.6467347230956293,6.0
BIDUSDT,15.970030258715093,0.6198920454581819,0.34744526504742934,885.8592511396738,1398.0,-9.030762694364,25.000792953079102,2.0
BIGTIMEUSDT,-126.13627620532446,11.10738206023123,1.922182934410742,4613.1373881920035,22784.0,-1.4102266263676684,-124.72604957895646,11.0
BILLUSDT,81.59546917170498,2.3585587032136117,0.7600211671826974,1609.400249273393,2698.0,0.0,81.59546917170498,2.0
BIOUSDT,110.44624815771381,2.8349010712022698,1.113073088918848,2684.1664573956164,11769.0,34.002227691369,76.44402046634482,5.0
BIRBUSDT,-153.10366521578928,-35.78045389252597,0.7820230376907861,1432.29023564847,5035.0,0.0,-153.10366521578928,2.0
BLESSUSDT,-172.0815633523593,2.1454467066094716,1.2877935264146487,2537.5125966944743,6545.0,-9.711205220282054,-162.3703581320774,14.0
BLUAIUSDT,-9.591052699404088,1.691412394297844,0.6674787078035992,1569.1458847459,4817.0,-21.28288064560896,11.691827946204876,8.0
BLUEBIRDUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLURUSDT,12.459971011195297,-4.124499239227928,2.1446641017950285,5387.267784550614,16800.0,-8.88096202533712,21.340933036532466,12.0
BLZUSDT,69.87155600367649,41.18740880350089,2.922188452870044,7560.822578226999,22908.0,-14.893461897496186,84.76501790117257,10.0
BMNRUSDT,1.0788497036919367,-0.05166672236723455,0.05525598362452873,143.6764227765877,287.0,1.2785348642439986,-0.1996851605520621,0.0
BMTUSDT,1.6753755956187393,-4.2971777833646385,0.5570990769840493,1372.3410155312688,4757.0,-4.474842859102612,6.150218454721338,6.0
BNBUSDT,-165.88973038968942,96.61190327541067,28.813719298882997,84481.98602031829,40879.0,-169.00156543149745,3.111835041808708,2.0
BNCUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNTUSDT,39.968048832908735,-8.350985192240943,0.480851763643094,1196.0012798232199,11212.0,10.640304363422404,29.32774446948641,3.0
BNXUSDT,-50.646199050218655,-7.877034045732093,3.5026397036733266,8888.148189057953,20587.0,-43.14855984118903,-7.497639209029786,9.0
BOBUSDT,112.88475861632504,-5.233572508553759,0.2786017262047256,678.2796343434107,3126.0,0.0,112.88475861632504,2.0
BOMEUSDT,-4.89862081861484,4.440179148768135,1.6582205253513613,4504.550324280232,15921.0,-28.99605491615624,24.097434097541335,12.0
BONDUSDT,25.008017611167812,-3.8083916970024676,0.8908643998359796,2141.1335317689327,22451.0,3.461118988529778,21.54689862263798,4.0
BOTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRETTUSDT,19.00856373425136,0.7400456266268743,0.783244067071549,1998.9859910209223,10789.0,6.577682833018722,12.430880901232559,4.0
BREVUSDT,142.89264601300863,-64.61772333156635,0.33371220651554495,839.2479522512695,5711.0,0.0,142.89264601300863,0.0
BRKBUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BROCCOLI714USDT,-38.723798508025915,0.23963346291636747,0.44429267483924956,1035.147341283349,4356.0,-1.057700734529473,-37.66609777349645,8.0
BROCCOLIF3BUSDT,-97.82303520828125,8.505766929205503,0.8430788054895492,1620.2236841346682,6974.0,-6.222738146681963,-91.60029706159926,8.0
BRUSDT,-45.725789388852775,1.2969315750664467,0.6860304156465077,1544.6866970896835,7194.0,15.919080796897576,-61.644870185750435,8.0
BSBUSDT,-533.4129609859892,0.018420109400132702,2.4654253705061304,4529.576484513597,3246.0,-25.712571338068045,-507.70038964792013,16.0
BSPUSDT,6.0924193836267655,0.07295160700648184,0.017008898843896583,41.82379867427553,479.0,0.0,6.0924193836267655,0.0
BSVUSDT,23.029463345270997,-0.6778242092876111,0.7164227878030469,1854.1772175690103,15987.0,5.597364741778617,17.432098603492364,6.0
BSWUSDT,-37.931158642384915,0.2599799288885458,0.63687369000492,1324.1727491768443,2304.0,13.69762857301821,-51.62878721540311,5.0
BTCDOMUSDT,7.029712828511731,2.2534047091974196,1.6206064188173899,4033.94011368588,32917.0,9.972022071137717,-2.9423092426260307,2.0
BTCSTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,89.18878884433053,-126.33559958862362,29.03661914387934,85631.92922784163,40884.0,113.98565080558339,-24.796861961253217,2.0
BTRUSDT,90.64256728237444,0.42674602629033676,0.7511012279098118,1558.3768046464352,5814.0,-11.858559367574037,102.50112664994856,8.0
BTSUSDT,38.6593249604701,0.2853544599508719,0.6501332735902822,1569.3039986341755,5190.0,-1.7187298037886614,40.378054764258664,2.0
BTTUSDT,6.642078180560354,-0.08212784996890712,0.05339386214688607,139.52353168943387,611.0,3.603451277310049,3.0386269032503077,0.0
BTWUSDT,-30.50938792637542,1.6815320476935867,0.330040858174976,720.8213421032511,1359.0,-10.390591800777182,-20.11879612559829,6.0
BULLAUSDT,-71.8744163342499,21.491808360841336,0.8642749063258094,1906.8153191144063,5784.0,-7.811759259529546,-64.06265707472045,13.0
BUSDT,-83.67319068538981,6.507893305422345,1.563862831692352,3498.182635348954,9380.0,-36.66995259003624,-47.003238095353346,7.0
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BZUSDT,6.915298862198363,-4.968062712628072,0.5643084132049605,1608.4544526229904,3575.0,1.7964673658630945,5.118831496335281,0.0
C98USDT,-44.108960232668814,-0.25058320874264367,3.785664923806328,9835.622590067374,28586.0,-26.623423142063114,-17.48553709060571,9.0
CAKEUSDT,30.336234853518935,1.143621416981889,1.132509859639706,2946.1324680878456,19678.0,0.4562066652197275,29.880028188299185,5.0
CAPUSDT,-86.5191955348221,-3.400801667423008,0.6621480382178235,1383.4445958041583,1130.0,0.0,-86.5191955348221,5.0
CARVUSDT,4.032208403934099,0.41861339563620475,0.17231790414173392,414.77958603695254,9047.0,0.0,4.032208403934099,0.0
CATIUSDT,12.896247317493534,1.806337014608298,0.5161459920473873,1347.1124372287181,6865.0,-11.91959200906078,24.81583932655431,5.0
CATUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBRSUSDT,68.25150625272414,1.2795077444726493,0.48571954485527613,1170.2736935737046,2294.0,0.0,68.25150625272414,1.0
