,0
2022-01-07 15:00:00+00:00,10131.906839007255
2022-01-07 16:00:00+00:00,10125.42016108065
2022-01-07 17:00:00+00:00,10130.68811208065
2022-01-07 18:00:00+00:00,10122.93210708065
2022-01-07 19:00:00+00:00,10123.37999808065
2022-01-07 20:00:00+00:00,10124.54842008065
2022-01-07 21:00:00+00:00,10134.29480208065
2022-01-07 22:00:00+00:00,10134.71514308065
2022-01-07 23:00:00+00:00,10126.03673108065
2022-01-08 00:00:00+00:00,10133.737386210338
2022-01-08 01:00:00+00:00,10144.451159106822
2022-01-08 02:00:00+00:00,10132.273901106822
2022-01-08 03:00:00+00:00,10136.025057106823
2022-01-08 04:00:00+00:00,10134.494909106823
2022-01-08 05:00:00+00:00,10135.254266106822
2022-01-08 06:00:00+00:00,10137.400745106823
2022-01-08 07:00:00+00:00,10129.677691106823
2022-01-08 08:00:00+00:00,10118.505252635834
2022-01-08 09:00:00+00:00,10131.745081635834
2022-01-08 10:00:00+00:00,10125.416890635834
2022-01-08 11:00:00+00:00,10126.292518635833
2022-01-08 12:00:00+00:00,10130.138443635835
2022-01-08 13:00:00+00:00,10122.178953635834
2022-01-08 14:00:00+00:00,10117.024486635833
2022-01-08 15:00:00+00:00,10125.262900635835
2022-01-08 16:00:00+00:00,10120.148109338712
2022-01-08 17:00:00+00:00,10117.139164338712
2022-01-08 18:00:00+00:00,10125.042710338712
2022-01-08 19:00:00+00:00,10130.505986338712
2022-01-08 20:00:00+00:00,10120.830595338712
2022-01-08 21:00:00+00:00,10125.801319338712
2022-01-08 22:00:00+00:00,10139.148144338713
2022-01-08 23:00:00+00:00,10129.766632338713
2022-01-09 00:00:00+00:00,10143.721223044286
2022-01-09 01:00:00+00:00,10140.206508396563
2022-01-09 02:00:00+00:00,10147.483647396562
2022-01-09 03:00:00+00:00,10153.469640396563
2022-01-09 04:00:00+00:00,10164.789535396561
2022-01-09 05:00:00+00:00,10164.645484396562
2022-01-09 06:00:00+00:00,10166.532942396561
2022-01-09 07:00:00+00:00,10152.114335396562
2022-01-09 08:00:00+00:00,10156.50480533508
2022-01-09 09:00:00+00:00,10138.00647433508
2022-01-09 10:00:00+00:00,10140.92985833508
2022-01-09 11:00:00+00:00,10140.80377533508
2022-01-09 12:00:00+00:00,10133.319637335078
2022-01-09 13:00:00+00:00,10129.79135033508
2022-01-09 14:00:00+00:00,10137.177386335079
2022-01-09 15:00:00+00:00,10136.01190033508
2022-01-09 16:00:00+00:00,10162.191877743548
2022-01-09 17:00:00+00:00,10164.681161743547
2022-01-09 18:00:00+00:00,10147.103656743548
2022-01-09 19:00:00+00:00,10146.008192743548
2022-01-09 20:00:00+00:00,10148.057160743547
2022-01-09 21:00:00+00:00,10146.910146743547
2022-01-09 22:00:00+00:00,10144.844966743547
2022-01-09 23:00:00+00:00,10138.567786743548
2022-01-10 00:00:00+00:00,10148.565245013333
2022-01-10 01:00:00+00:00,10144.460225726654
2022-01-10 02:00:00+00:00,10148.356105726654
2022-01-10 03:00:00+00:00,10151.226773726654
2022-01-10 04:00:00+00:00,10151.710119726655
2022-01-10 05:00:00+00:00,10150.086529726654
2022-01-10 06:00:00+00:00,10148.584851726655
2022-01-10 07:00:00+00:00,10159.658865726655
2022-01-10 08:00:00+00:00,10165.484172117256
2022-01-10 09:00:00+00:00,10170.975374117255
2022-01-10 10:00:00+00:00,10167.875090117255
2022-01-10 11:00:00+00:00,10163.425597117255
2022-01-10 12:00:00+00:00,10150.814865117256
2022-01-10 13:00:00+00:00,10158.401286117256
2022-01-10 14:00:00+00:00,10172.522544117255
2022-01-10 15:00:00+00:00,10173.218373117255
2022-01-10 16:00:00+00:00,10181.791759112051
2022-01-10 17:00:00+00:00,10198.959718112052
2022-01-10 18:00:00+00:00,10182.35475211205
2022-01-10 19:00:00+00:00,10177.940976112051
2022-01-10 20:00:00+00:00,10180.87562611205
2022-01-10 21:00:00+00:00,10183.831869112051
2022-01-10 22:00:00+00:00,10184.62080611205
2022-01-10 23:00:00+00:00,10201.283426112052
2022-01-11 00:00:00+00:00,10202.743439705235
2022-01-11 01:00:00+00:00,10204.169536531008
2022-01-11 02:00:00+00:00,10192.257813531007
2022-01-11 03:00:00+00:00,10201.278381531007
2022-01-11 04:00:00+00:00,10204.161885531008
2022-01-11 05:00:00+00:00,10207.097331531008
2022-01-11 06:00:00+00:00,10207.824676531007
2022-01-11 07:00:00+00:00,10208.276715531007
2022-01-11 08:00:00+00:00,10198.179954623163
2022-01-11 09:00:00+00:00,10200.866789623162
2022-01-11 10:00:00+00:00,10196.885454623163
2022-01-11 11:00:00+00:00,10174.759175623163
2022-01-11 12:00:00+00:00,10188.725802623163
2022-01-11 13:00:00+00:00,10188.997595623163
2022-01-11 14:00:00+00:00,10177.885083623163
2022-01-11 15:00:00+00:00,10179.601255623162
2022-01-11 16:00:00+00:00,10188.027065451637
2022-01-11 17:00:00+00:00,10202.347658451637
2022-01-11 18:00:00+00:00,10210.217966451637
2022-01-11 19:00:00+00:00,10220.920494451639
2022-01-11 20:00:00+00:00,10215.871142451639
2022-01-11 21:00:00+00:00,10212.292167451638
2022-01-11 22:00:00+00:00,10209.055363451638
2022-01-11 23:00:00+00:00,10214.146954451639
2022-01-12 00:00:00+00:00,10212.078773391993
2022-01-12 01:00:00+00:00,10215.171271235266
2022-01-12 02:00:00+00:00,10216.511012235265
2022-01-12 03:00:00+00:00,10210.361712235264
2022-01-12 04:00:00+00:00,10232.290146235266
2022-01-12 05:00:00+00:00,10252.655465235264
2022-01-12 06:00:00+00:00,10249.907094235265
2022-01-12 07:00:00+00:00,10251.754564235265
2022-01-12 08:00:00+00:00,10276.250027360898
2022-01-12 09:00:00+00:00,10254.563757360898
2022-01-12 10:00:00+00:00,10264.270301360899
2022-01-12 11:00:00+00:00,10252.761675360898
2022-01-12 12:00:00+00:00,10233.098919360898
2022-01-12 13:00:00+00:00,10219.677634360898
2022-01-12 14:00:00+00:00,10220.890997360899
2022-01-12 15:00:00+00:00,10201.895333360899
2022-01-12 16:00:00+00:00,10209.046523221697
2022-01-12 17:00:00+00:00,10214.271992221697
2022-01-12 18:00:00+00:00,10226.476776221696
2022-01-12 19:00:00+00:00,10235.358104221697
2022-01-12 20:00:00+00:00,10221.883476221697
2022-01-12 21:00:00+00:00,10209.648136221696
2022-01-12 22:00:00+00:00,10198.078734221697
2022-01-12 23:00:00+00:00,10189.851840221696
2022-01-13 00:00:00+00:00,10189.888845726766
2022-01-13 01:00:00+00:00,10188.651602399494
2022-01-13 02:00:00+00:00,10177.650763399495
2022-01-13 03:00:00+00:00,10167.288966399494
2022-01-13 04:00:00+00:00,10171.434846399494
2022-01-13 05:00:00+00:00,10185.710482399494
2022-01-13 06:00:00+00:00,10179.545852399495
2022-01-13 07:00:00+00:00,10180.714715399494
2022-01-13 08:00:00+00:00,10184.27755920338
2022-01-13 09:00:00+00:00,10207.689508203379
2022-01-13 10:00:00+00:00,10190.716947203378
2022-01-13 11:00:00+00:00,10212.022918203378
2022-01-13 12:00:00+00:00,10209.699334203378
2022-01-13 13:00:00+00:00,10232.090491203378
2022-01-13 14:00:00+00:00,10218.71046420338
2022-01-13 15:00:00+00:00,10263.99592120338
2022-01-13 16:00:00+00:00,10294.608192964439
2022-01-13 17:00:00+00:00,10303.822900964438
2022-01-13 18:00:00+00:00,10300.594378964439
2022-01-13 19:00:00+00:00,10316.979564964438
2022-01-13 20:00:00+00:00,10324.522561964439
2022-01-13 21:00:00+00:00,10316.01809896444
2022-01-13 22:00:00+00:00,10326.536854964439
2022-01-13 23:00:00+00:00,10331.091481964439
2022-01-14 00:00:00+00:00,10341.681815957432
2022-01-14 01:00:00+00:00,10329.12503954682
2022-01-14 02:00:00+00:00,10344.19333254682
2022-01-14 03:00:00+00:00,10341.11048354682
2022-01-14 04:00:00+00:00,10312.21997254682
2022-01-14 05:00:00+00:00,10292.34336454682
2022-01-14 06:00:00+00:00,10291.32781954682
2022-01-14 07:00:00+00:00,10315.192915546819
2022-01-14 08:00:00+00:00,10329.30319654599
2022-01-14 09:00:00+00:00,10337.86052854599
2022-01-14 10:00:00+00:00,10340.92322654599
2022-01-14 11:00:00+00:00,10352.78572354599
2022-01-14 12:00:00+00:00,10350.685115545992
2022-01-14 13:00:00+00:00,10348.862187545992
2022-01-14 14:00:00+00:00,10333.662520545991
2022-01-14 15:00:00+00:00,10335.688783545991
2022-01-14 16:00:00+00:00,10331.75558835844
2022-01-14 17:00:00+00:00,10326.97682835844
2022-01-14 18:00:00+00:00,10328.11412835844
2022-01-14 19:00:00+00:00,10322.52926235844
2022-01-14 20:00:00+00:00,10317.85239435844
2022-01-14 21:00:00+00:00,10324.90692935844
2022-01-14 22:00:00+00:00,10337.038395358439
2022-01-14 23:00:00+00:00,10337.462764358439
2022-01-15 00:00:00+00:00,10318.943651612997
2022-01-15 01:00:00+00:00,10314.24979948305
2022-01-15 02:00:00+00:00,10301.633648615834
2022-01-15 03:00:00+00:00,10300.404842615833
2022-01-15 04:00:00+00:00,10283.652671615835
2022-01-15 05:00:00+00:00,10272.989420615835
2022-01-15 06:00:00+00:00,10276.999258615835
2022-01-15 07:00:00+00:00,10275.493033615834
2022-01-15 08:00:00+00:00,10263.853348331337
2022-01-15 09:00:00+00:00,10258.116272331337
2022-01-15 10:00:00+00:00,10252.416011331337
2022-01-15 11:00:00+00:00,10231.082054331338
2022-01-15 12:00:00+00:00,10229.527302522516
2022-01-15 13:00:00+00:00,10225.146650522516
2022-01-15 14:00:00+00:00,10229.312542522517
2022-01-15 15:00:00+00:00,10229.023274522517
2022-01-15 16:00:00+00:00,10222.480171515974
2022-01-15 17:00:00+00:00,10219.618615515974
2022-01-15 18:00:00+00:00,10222.188560515975
2022-01-15 19:00:00+00:00,10222.953597515974
2022-01-15 20:00:00+00:00,10225.317388515974
2022-01-15 21:00:00+00:00,10229.623748515975
2022-01-15 22:00:00+00:00,10237.593294515975
2022-01-15 23:00:00+00:00,10239.909690515975
2022-01-16 00:00:00+00:00,10241.737484164136
2022-01-16 01:00:00+00:00,10232.599448944582
2022-01-16 02:00:00+00:00,10251.978114944583
2022-01-16 03:00:00+00:00,10253.271542944582
2022-01-16 04:00:00+00:00,10262.821205944583
2022-01-16 05:00:00+00:00,10257.437488944583
2022-01-16 06:00:00+00:00,10257.444062944583
2022-01-16 07:00:00+00:00,10263.679252944583
2022-01-16 08:00:00+00:00,10276.844711966965
2022-01-16 09:00:00+00:00,10256.790131966965
2022-01-16 10:00:00+00:00,10252.695769966966
2022-01-16 11:00:00+00:00,10253.863914966965
2022-01-16 12:00:00+00:00,10245.441624966965
2022-01-16 13:00:00+00:00,10244.890649966965
2022-01-16 14:00:00+00:00,10244.989761966965
2022-01-16 15:00:00+00:00,10243.967722966965
2022-01-16 16:00:00+00:00,10239.00376641351
2022-01-16 17:00:00+00:00,10240.77708541351
2022-01-16 18:00:00+00:00,10254.66947241351
2022-01-16 19:00:00+00:00,10256.37759441351
2022-01-16 20:00:00+00:00,10246.866678413511
2022-01-16 21:00:00+00:00,10248.33773141351
2022-01-16 22:00:00+00:00,10252.548939413511
2022-01-16 23:00:00+00:00,10258.33095541351
2022-01-17 00:00:00+00:00,10258.790357571525
2022-01-17 01:00:00+00:00,10246.74069634632
2022-01-17 02:00:00+00:00,10265.46829034632
2022-01-17 03:00:00+00:00,10274.99348634632
2022-01-17 04:00:00+00:00,10285.44842834632
2022-01-17 05:00:00+00:00,10296.608768346321
2022-01-17 06:00:00+00:00,10295.65100034632
2022-01-17 07:00:00+00:00,10311.45031234632
2022-01-17 08:00:00+00:00,10313.758278613379
2022-01-17 09:00:00+00:00,10308.17046061338
2022-01-17 10:00:00+00:00,10301.81520461338
2022-01-17 11:00:00+00:00,10297.87029861338
2022-01-17 12:00:00+00:00,10295.48038461338
2022-01-17 13:00:00+00:00,10287.20981261338
2022-01-17 14:00:00+00:00,10278.52211261338
2022-01-17 15:00:00+00:00,10261.06166261338
2022-01-17 16:00:00+00:00,10271.201760984766
2022-01-17 17:00:00+00:00,10259.849826984766
2022-01-17 18:00:00+00:00,10267.122428984765
2022-01-17 19:00:00+00:00,10271.189024984766
2022-01-17 20:00:00+00:00,10280.716526984766
2022-01-17 21:00:00+00:00,10289.604282984767
2022-01-17 22:00:00+00:00,10302.148770984766
2022-01-17 23:00:00+00:00,10307.816502984766
2022-01-18 00:00:00+00:00,10290.443646152264
2022-01-18 01:00:00+00:00,10258.874872513394
2022-01-18 02:00:00+00:00,10255.958727513393
2022-01-18 03:00:00+00:00,10287.429437513394
2022-01-18 04:00:00+00:00,10283.214320513393
2022-01-18 05:00:00+00:00,10287.187317513393
2022-01-18 06:00:00+00:00,10274.352491513393
2022-01-18 07:00:00+00:00,10279.718111513394
2022-01-18 08:00:00+00:00,10300.105890566154
2022-01-18 09:00:00+00:00,10304.464076566153
2022-01-18 10:00:00+00:00,10320.798379566153
2022-01-18 11:00:00+00:00,10306.511998566153
2022-01-18 12:00:00+00:00,10303.212437566153
2022-01-18 13:00:00+00:00,10294.387387566154
2022-01-18 14:00:00+00:00,10303.572405566154
2022-01-18 15:00:00+00:00,10289.756327566154
2022-01-18 16:00:00+00:00,10280.305112875605
2022-01-18 17:00:00+00:00,10277.918369875604
2022-01-18 18:00:00+00:00,10282.593556875605
2022-01-18 19:00:00+00:00,10279.881048875604
2022-01-18 20:00:00+00:00,10284.871063875604
2022-01-18 21:00:00+00:00,10282.226202875605
2022-01-18 22:00:00+00:00,10283.822246875605
2022-01-18 23:00:00+00:00,10283.591574875605
2022-01-19 00:00:00+00:00,10293.493496774605
2022-01-19 01:00:00+00:00,10285.927794228592
2022-01-19 02:00:00+00:00,10269.320149228592
2022-01-19 03:00:00+00:00,10296.574329228592
2022-01-19 04:00:00+00:00,10302.520258228593
2022-01-19 05:00:00+00:00,10298.215649228592
2022-01-19 06:00:00+00:00,10301.924811228591
2022-01-19 07:00:00+00:00,10334.153991228592
2022-01-19 08:00:00+00:00,10341.19954384607
2022-01-19 09:00:00+00:00,10351.38933184607
2022-01-19 10:00:00+00:00,10351.16564784607
2022-01-19 11:00:00+00:00,10342.76449784607
2022-01-19 12:00:00+00:00,10352.69101084607
2022-01-19 13:00:00+00:00,10347.389948846072
2022-01-19 14:00:00+00:00,10338.628866846071
2022-01-19 15:00:00+00:00,10331.99714184607
2022-01-19 16:00:00+00:00,10352.018756931446
2022-01-19 17:00:00+00:00,10342.585225931445
2022-01-19 18:00:00+00:00,10348.200723931446
2022-01-19 19:00:00+00:00,10353.898522931446
2022-01-19 20:00:00+00:00,10352.080640931445
2022-01-19 21:00:00+00:00,10353.559804931445
2022-01-19 22:00:00+00:00,10341.438806931445
2022-01-19 23:00:00+00:00,10360.594064931445
2022-01-20 00:00:00+00:00,10364.096493466497
2022-01-20 01:00:00+00:00,10389.453951800164
2022-01-20 02:00:00+00:00,10378.268119800163
2022-01-20 03:00:00+00:00,10358.060428800163
2022-01-20 04:00:00+00:00,10355.366496800163
2022-01-20 05:00:00+00:00,10348.585915800164
2022-01-20 06:00:00+00:00,10348.131479800164
2022-01-20 07:00:00+00:00,10344.726045800164
2022-01-20 08:00:00+00:00,10325.765822878555
2022-01-20 09:00:00+00:00,10320.308744878555
2022-01-20 10:00:00+00:00,10310.856347878556
2022-01-20 11:00:00+00:00,10314.504164878555
2022-01-20 12:00:00+00:00,10321.852827878556
2022-01-20 13:00:00+00:00,10323.289605878555
2022-01-20 14:00:00+00:00,10303.750188878555
2022-01-20 15:00:00+00:00,10292.216226878556
2022-01-20 16:00:00+00:00,10293.36965339835
2022-01-20 17:00:00+00:00,10301.176031398349
2022-01-20 18:00:00+00:00,10310.129694398349
2022-01-20 19:00:00+00:00,10316.085699398349
2022-01-20 20:00:00+00:00,10303.148043398349
2022-01-20 21:00:00+00:00,10381.085635398349
2022-01-20 22:00:00+00:00,10398.955604398348
2022-01-20 23:00:00+00:00,10409.713105398348
2022-01-21 00:00:00+00:00,10425.400178941258
2022-01-21 01:00:00+00:00,10471.250056438708
2022-01-21 02:00:00+00:00,10470.38205243871
2022-01-21 03:00:00+00:00,10483.91753643871
2022-01-21 04:00:00+00:00,10483.21162143871
2022-01-21 05:00:00+00:00,10466.78556043871
2022-01-21 06:00:00+00:00,10466.81645043871
2022-01-21 07:00:00+00:00,10461.958126438709
2022-01-21 08:00:00+00:00,10472.274362535432
2022-01-21 09:00:00+00:00,10474.976036535432
2022-01-21 10:00:00+00:00,10470.362814535432
2022-01-21 11:00:00+00:00,10486.677177535432
2022-01-21 12:00:00+00:00,10537.363291535434
2022-01-21 13:00:00+00:00,10528.751520535434
2022-01-21 14:00:00+00:00,10531.467578535432
2022-01-21 15:00:00+00:00,10525.065053535433
2022-01-21 16:00:00+00:00,10544.031608801512
2022-01-21 17:00:00+00:00,10539.894857801512
2022-01-21 18:00:00+00:00,10552.994972801513
2022-01-21 19:00:00+00:00,10560.415420801512
2022-01-21 20:00:00+00:00,10575.674500801511
2022-01-21 21:00:00+00:00,10638.241308801511
2022-01-21 22:00:00+00:00,10645.779212801512
2022-01-21 23:00:00+00:00,10666.817467801511
2022-01-22 00:00:00+00:00,10649.199445962013
2022-01-22 01:00:00+00:00,10660.638287610418
2022-01-22 02:00:00+00:00,10663.160520610418
2022-01-22 03:00:00+00:00,10672.900866610418
2022-01-22 04:00:00+00:00,10657.506995610418
2022-01-22 05:00:00+00:00,10703.611126610418
2022-01-22 06:00:00+00:00,10692.563655610418
2022-01-22 07:00:00+00:00,10691.842124610419
2022-01-22 08:00:00+00:00,10689.468785396437
2022-01-22 09:00:00+00:00,10701.106249396438
2022-01-22 10:00:00+00:00,10686.295821396438
2022-01-22 11:00:00+00:00,10683.455803396437
2022-01-22 12:00:00+00:00,10674.787438396437
2022-01-22 13:00:00+00:00,10690.921303396437
2022-01-22 14:00:00+00:00,10695.148897396437
2022-01-22 15:00:00+00:00,10692.346618396437
2022-01-22 16:00:00+00:00,10682.769339682103
2022-01-22 17:00:00+00:00,10685.607534682102
2022-01-22 18:00:00+00:00,10673.614710682103
2022-01-22 19:00:00+00:00,10664.581531682103
2022-01-22 20:00:00+00:00,10679.646849682102
2022-01-22 21:00:00+00:00,10684.521398682102
2022-01-22 22:00:00+00:00,10683.059344682102
2022-01-22 23:00:00+00:00,10674.728303682103
2022-01-23 00:00:00+00:00,10671.869222616262
2022-01-23 01:00:00+00:00,10678.784881666255
2022-01-23 02:00:00+00:00,10698.879757666255
2022-01-23 03:00:00+00:00,10684.052488666255
2022-01-23 04:00:00+00:00,10676.024849666255
2022-01-23 05:00:00+00:00,10668.015953666254
2022-01-23 06:00:00+00:00,10673.135440666256
2022-01-23 07:00:00+00:00,10657.551222666254
2022-01-23 08:00:00+00:00,10650.484885529153
2022-01-23 09:00:00+00:00,10626.580587529152
2022-01-23 10:00:00+00:00,10641.865504529153
2022-01-23 11:00:00+00:00,10670.100430529152
2022-01-23 12:00:00+00:00,10670.206943529152
2022-01-23 13:00:00+00:00,10658.586750529154
2022-01-23 14:00:00+00:00,10668.090300529151
2022-01-23 15:00:00+00:00,10677.048957529152
2022-01-23 16:00:00+00:00,10689.917671834577
2022-01-23 17:00:00+00:00,10692.502823834577
2022-01-23 18:00:00+00:00,10703.257241834577
2022-01-23 19:00:00+00:00,10710.048788834576
2022-01-23 20:00:00+00:00,10695.228896834577
2022-01-23 21:00:00+00:00,10705.111479834577
2022-01-23 22:00:00+00:00,10699.138709834577
2022-01-23 23:00:00+00:00,10658.647932834576
2022-01-24 00:00:00+00:00,10649.492709681186
2022-01-24 01:00:00+00:00,10645.473753127202
2022-01-24 02:00:00+00:00,10661.639047127203
2022-01-24 03:00:00+00:00,10668.302718127205
2022-01-24 04:00:00+00:00,10674.805115127203
2022-01-24 05:00:00+00:00,10665.638522127203
2022-01-24 06:00:00+00:00,10673.948502127203
