,listing,core,ml3n,ml7n,ml8,F,F1,F0,Fdyn,Fkill
2022-01-12 00:00:00+00:00,-0.0051629986213590495,-0.0015602129508589524,-0.00012132256326458091,-0.0022994715668412935,0.004564045965878227,0.00024253042052291285,-0.006505800208894907,-0.005032442386597835,0.00024253042052291285,0.00024253042052291285
2022-01-13 00:00:00+00:00,0.0006913437750160067,0.005264026209659489,0.0067053374243399855,0.006371709940981463,0.004780084647619143,0.009699069247272929,0.011512887200313848,0.008855205145457345,0.009699069247272929,0.009699069247272929
2022-01-14 00:00:00+00:00,-0.0035647713586378638,0.004084645104960316,0.0013920073900304253,-0.00014505197314129692,-0.008172938635853777,-0.001096832198752784,-0.0019288096500719165,-0.0022738255205214664,-0.001096832198752784,-0.001096832198752784
2022-01-15 00:00:00+00:00,0.003179379416794026,-0.005695275503356689,-0.0003418956982976784,-0.0018655376889500364,-0.0003535507571403862,-0.00031503384921816036,-0.0026278223146737334,-0.004677347708386792,-0.00031503384921816036,-0.00031503384921816036
2022-01-16 00:00:00+00:00,-0.0012564829498477037,0.0030191860725508057,0.001989933397899657,0.0019433799714543287,0.0029512116237719876,0.0026655321771471563,0.0021012708351522136,0.00314802623283561,0.0026655321771471563,0.0026655321771471563
2022-01-17 00:00:00+00:00,0.004586730393810079,-0.001237533016893444,-0.0007686043093664274,0.003907563524364388,-0.008961676933313067,-0.0017521297841400774,0.0018160729020519906,0.007561345032091493,-0.0017521297841400774,-0.0017521297841400774
2022-01-18 00:00:00+00:00,0.0021992869621696443,-0.003480854333474781,-0.0015699330164318237,-0.003868984678577103,0.002806486592998425,0.003071606106114011,-0.00024157687302361897,-0.003563758366564307,0.003071606106114011,0.003071606106114011
2022-01-19 00:00:00+00:00,0.0032386521612364216,-0.007078308251288079,0.006755171565165252,0.00414205112806787,0.002774543665157392,0.0034439893030120405,0.002899158315054162,0.0024144330357416255,0.0034439893030120405,0.0034439893030120405
2022-01-20 00:00:00+00:00,0.0005531901843034426,0.0024650856662664644,0.000557269793087789,0.0015814707396009098,0.0008885044712223511,0.002043550534121641,0.004901097623962958,0.0021208127315999192,0.002043550534121641,0.002043550534121641
2022-01-21 00:00:00+00:00,5.3380325186536126e-05,0.009145138168862532,0.002869610259431443,0.0013676044971340229,0.006861890702676066,0.010055132162544611,0.010587194589280147,0.007905343094143369,0.010055132162544611,0.010055132162544611
2022-01-22 00:00:00+00:00,0.004885705177883004,0.002685287861711627,-0.00374339812682678,-0.0020121981671349376,0.01328447794423604,0.006035585136992205,0.0021386402237830726,-0.002886684909713333,0.006035585136992205,0.006035585136992205
2022-01-23 00:00:00+00:00,-0.0011838263611773092,-0.001999661849279577,0.0056705073215082,0.0049524250990553575,0.005223550956055867,0.0037538342108414113,0.00080313995815251,0.0021770503770701666,0.0037538342108414113,0.0037538342108414113
2022-01-24 00:00:00+00:00,-0.0005790938169655258,0.007249022280412021,0.000356768745291447,-0.002760656048264365,0.0030723739556859364,-0.0019596352371574755,0.0013450422684511132,0.004543028519061076,-0.0019596352371574755,-0.0019596352371574755
2022-01-25 00:00:00+00:00,0.001718188699844747,-0.004284484107083819,0.0006868958668662106,0.0039281867885363475,0.0013799802012628426,0.002800500020725627,0.0015235459220983572,-0.0008082384476195692,0.002800500020725627,0.002800500020725627
2022-01-26 00:00:00+00:00,-0.0034885421791119864,-0.009981931514261855,0.01347976809540219,0.009958397972741562,-0.0009878428732300604,0.001433352780543462,-0.002772385157220225,-0.0018061440250624061,0.001433352780543462,0.001433352780543462
2022-01-27 00:00:00+00:00,-0.006031661024641477,-0.0008714370172572261,0.0067963757184037465,-0.008540448634912656,-0.001910556332727631,-0.006189350628303503,-0.00569139362473059,-0.008035329099437938,-0.006189350628303503,-0.006189350628303503
2022-01-28 00:00:00+00:00,0.00015643030383771794,-0.0043211542433087,0.004120188369430844,0.0023277280995075422,-0.00011903727025508459,0.0037949149335989585,0.001133167067698615,0.00080848052999416,0.0037949149335989585,0.0037949149335989585
2022-01-29 00:00:00+00:00,-0.012217033190681903,0.0027811309140319818,0.006878543494435618,0.004409532539335181,-0.002448177938797369,-0.0012394266371380525,-0.0014673809304641683,-0.0019023347843120098,-0.0012394266371380525,-0.0012394266371380525
2022-01-30 00:00:00+00:00,0.0020682575517745327,0.001683315866923163,0.0055929091766018235,0.0034701363323825785,0.002941619087700298,0.010180067668282833,0.009786194442264584,0.009328680158151137,0.010180067668282833,0.010180067668282833
2022-01-31 00:00:00+00:00,-0.004837996642200304,0.007265709506784734,-0.00938015977657336,-0.006780677600750518,-0.0010381628637106122,-0.004652474825822095,-0.0022036851265762047,0.00019236023349789022,-0.004652474825822095,-0.004652474825822095
2022-02-01 00:00:00+00:00,0.00533354136948172,-0.013094996401620485,-0.003089450420996065,0.0019719104887927497,0.0010609419066183179,-0.0028259046413317,-0.0035058659137479076,-0.005907967428087746,-0.0028259046413317,-0.0028259046413317
2022-02-02 00:00:00+00:00,-0.0007396082053418018,-0.0008289034941286744,0.006104681981586202,0.007060914153787401,0.0027572621699176736,0.0015849507663183715,0.0022593581975909327,0.004753783151272062,0.0015849507663183715,0.0015849507663183715
2022-02-03 00:00:00+00:00,0.0008325612256154802,-0.0010061866206430015,0.006194047243924805,0.0056394009752278595,0.0035513124272035235,0.007639578728304786,0.007666094916296995,0.0023651532889970017,0.007639578728304786,0.007639578728304786
2022-02-04 00:00:00+00:00,0.0019355117359489693,-0.008823262394498488,-0.0028778794031106836,-0.003401603428544231,0.0019378065662698507,-0.005040011951730761,0.0011048287389938682,-0.008097180411373639,-0.005040011951730761,-0.005040011951730761
2022-02-05 00:00:00+00:00,-0.004635120433022499,0.0012410321958498116,0.008952858926276619,0.006021189056133025,-0.00011349748721622976,0.0015335388428665553,0.005295015455216268,0.003485833316984266,0.0015335388428665553,0.0015335388428665553
2022-02-06 00:00:00+00:00,0.002515474073858881,-0.016345848683411157,0.004919934349137067,0.003913267982705415,-0.008422996986638065,-0.01053302419164659,-0.008592396789007029,-0.005598611140027354,-0.01053302419164659,-0.01053302419164659
2022-02-07 00:00:00+00:00,0.0032281121642188104,-0.0095175628612294,0.0015353883588409278,0.002065613318862569,0.0022823186284375296,0.0023677056244457706,0.0032853661316210037,-0.0038038503308930327,0.0023677056244457706,0.0023677056244457706
2022-02-08 00:00:00+00:00,0.005064999361062306,0.009163271780379567,0.0021474222087294326,0.0025105459624463755,0.002556533871739042,0.011160304248120534,0.012757620840695871,0.012145205354643585,0.011160304248120534,0.011160304248120534
2022-02-09 00:00:00+00:00,-0.0024933250068428503,-0.002699305900004667,-0.0004598708018432873,0.002159205795033259,-0.004814827589417869,-0.008009853285635415,-0.003493708782941529,-0.002472118441028237,-0.008009853285635415,-0.008009853285635415
2022-02-10 00:00:00+00:00,0.004613810654594097,0.005389331590750723,0.0027239081092185202,0.0011756583666886478,0.002483583057491856,0.002103984193907671,0.0005843946456407512,0.0076308555005359935,0.002103984193907671,0.002103984193907671
2022-02-11 00:00:00+00:00,0.002624985322060791,0.001360064299208652,-0.0025669808963638685,-0.00015251428633145103,-0.0009990443606522348,-0.0024371911180736117,-0.0013157208284506616,0.00013209825309012935,-0.0024371911180736117,-0.0024371911180736117
2022-02-12 00:00:00+00:00,0.0005273867780017927,0.0007687830505234139,-0.0002667588445760538,0.0013223728438147564,0.0031913053039436257,0.0033156612403300034,0.0034683341077050844,0.003977032546897297,0.0033156612403300034,0.0033156612403300034
2022-02-13 00:00:00+00:00,0.002903909674344174,0.0005199436986060846,0.009489734470058409,0.00858884794536019,0.006412406931013859,0.011593612656194185,0.007470186915738308,0.008328437795732224,0.011593612656194185,0.011593612656194185
2022-02-14 00:00:00+00:00,-0.0013509531919249085,-0.0036667382232111745,-0.004095004731623386,-0.001963438749661761,-0.004232607623084528,-0.005317182810059884,-0.0063010528464633175,-0.0039928785870765315,-0.005317182810059884,-0.005317182810059884
2022-02-15 00:00:00+00:00,0.0006860764113638673,-0.004052312267109115,0.0007752326906038665,0.0020429097069072366,-0.004287603393612116,-0.005474924676312165,-0.0010305246514749067,0.0014141365642814652,-0.005474924676312165,-0.005474924676312165
2022-02-16 00:00:00+00:00,0.001377244953500778,0.003939391212985477,-0.002677984670777067,-0.005448630631362916,0.0013055826054104713,0.002173201809735348,0.00043136540141164303,8.891829598001166e-05,0.002173201809735348,0.002173201809735348
2022-02-17 00:00:00+00:00,0.0005941713714558983,0.0019757404657778643,0.0004992197176210134,0.001232890970551681,0.004346805070001292,0.0020474256450910833,-0.0022130764771279843,0.0016775339968277958,0.0020474256450910833,0.0020474256450910833
2022-02-18 00:00:00+00:00,-0.0004702946924709517,-0.0003059120308993579,-0.002141507824667377,-0.0037848822900630186,-0.0005444120747499781,-0.0015592325725486411,-0.001465663001645745,-0.0012775244910052663,-0.0015592325725486411,-0.0015592325725486411
2022-02-19 00:00:00+00:00,0.0013177669222663724,-0.0015696290626773246,-0.0034964367919512185,-0.008737521125321446,-0.0012737391892249095,-0.0046076535924755024,-0.00522362793386788,-0.005079197853964157,-0.0046076535924755024,-0.0046076535924755024
2022-02-20 00:00:00+00:00,0.0025933125858814687,0.0024639445403209503,-0.0007583475144510299,-0.002290810348797634,-0.0013929354569630625,-0.0006469085199928282,0.0006559270846482335,3.6829110632963236e-05,-0.0006469085199928282,-0.0006469085199928282
2022-02-21 00:00:00+00:00,0.001023768525181934,0.0011781739096290433,-0.0017793021042478152,-0.0025121740002622683,0.0004967806335853808,4.3919594978403254e-05,-0.0013417332014978856,-0.005052910587468151,4.3919594978403254e-05,4.3919594978403254e-05
2022-02-22 00:00:00+00:00,-0.0009021429912912104,-0.0015534817515052701,-0.00043880267013596264,-0.0006790154450337926,0.0021670714226209586,2.2254459233428392e-05,-0.002996446225079108,-0.002094442333108737,2.2254459233428392e-05,2.2254459233428392e-05
2022-02-23 00:00:00+00:00,0.0006040401714633159,0.0014115372055705233,-0.0017256217202685775,-0.001823210012166676,-0.007686019347653228,-0.006427356957700137,-0.004453163528273185,-0.0015854088907959474,-0.006427356957700137,-0.006427356957700137
2022-02-24 00:00:00+00:00,-0.00010657048734830088,0.0024653476966807197,-0.008730728017063094,-0.003012942852570477,-0.009013523436533943,-0.005500916275247292,-0.003679264273210303,-0.0017632779561208567,-0.005500916275247292,-0.005500916275247292
2022-02-25 00:00:00+00:00,-0.006350119832784107,-0.020616334930854796,-0.024709668807499363,-0.02129080920184978,-0.019655143278822562,-0.022261502088689378,-0.02572422882196357,-0.01991816419569603,-0.022261502088689378,-0.022261502088689378
2022-02-26 00:00:00+00:00,-4.115867115084271e-05,0.004475643193609935,-0.004978078440431077,-0.004489916968358321,-0.00017026000467590396,-0.0008861690982635562,-0.001764011269486332,-0.00019184316904075072,-0.0008861690982635562,-0.0008861690982635562
2022-02-27 00:00:00+00:00,0.0011376961434186317,-0.0010669772825471213,-0.0019988371066324007,-0.004163838686605081,0.0030865441238503433,0.0018352764883842188,0.0019241387184678604,-0.002414624213454397,0.0018352764883842188,0.0018352764883842188
2022-02-28 00:00:00+00:00,0.0005336708266399093,-0.0068128971417895645,0.0032770375504278526,0.005951618226660793,0.0021925498225519036,-0.000916996888643884,-0.0007080431434137724,-0.0017018407209380415,-0.000916996888643884,-0.000916996888643884
2022-03-01 00:00:00+00:00,-0.0017170583413669283,0.0016573535516335447,0.005206047204101338,0.009176263710261923,0.004030963399665799,0.007348339857976338,0.008921464815546454,0.006348724948586737,0.007348339857976338,0.007348339857976338
2022-03-02 00:00:00+00:00,0.0029762188664899103,-0.0014564506702277047,0.009626806544543731,0.00710098378408941,0.00797427776518811,0.009491239933244966,0.009328202049735834,0.008706947957401123,0.009491239933244966,0.009491239933244966
2022-03-03 00:00:00+00:00,0.0003086415067534709,0.006365665969819023,-0.0018630620812345455,-0.0032208155745004907,0.001943255362322649,0.0013973189546807596,0.0029577515491900908,0.0023366362014283215,0.0013973189546807596,0.0013973189546807596
2022-03-04 00:00:00+00:00,0.0008892967574116728,0.0018069565817828703,0.003278084560994987,-0.0007903047694365339,0.002128768247185331,0.007711683275110071,0.006921293590424593,0.002420883922977568,0.007711683275110071,0.007711683275110071
2022-03-05 00:00:00+00:00,0.0024448516740953607,-0.007585443838973749,0.0050725903175086184,0.003898161664493749,0.00031791742049946947,0.0026266241158479087,0.0006066260512751498,-0.0007767045171139797,0.0026266241158479087,0.0026266241158479087
2022-03-06 00:00:00+00:00,0.002792882023604726,-0.0016722158857119807,-0.006574505777737105,-0.002392206712406697,-0.0034129581828211686,-0.0026106705634039162,-9.074725230040492e-06,-0.00321710344709758,-0.0026106705634039162,-0.0026106705634039162
2022-03-07 00:00:00+00:00,-0.0047704006486077866,0.0024776362833291987,0.0010973238839708799,-8.336628244975941e-05,0.003802091302639754,0.00037176230081947814,-0.0017165930600437918,-0.00014630309155583276,0.00037176230081947814,0.00037176230081947814
2022-03-08 00:00:00+00:00,-0.006561902067649172,0.006158928264162089,-0.0010521702208600159,-0.0004202823921244381,0.00034429612690267675,-0.0020913936909000563,-0.003048594595328802,-0.0026986888227107375,-0.0020913936909000563,-0.0020913936909000563
2022-03-09 00:00:00+00:00,-0.005100604881415505,0.005342316789750834,-0.003124568374179737,0.000860287119320402,-0.010575844948358948,-0.0008060646451899522,-0.0029959337792024865,0.0054405840918365644,-0.0008060646451899522,-0.0008060646451899522
2022-03-10 00:00:00+00:00,0.002827468253562504,-0.0009824437248234785,0.003897087297789481,-0.002079786179398857,0.005205659440651322,0.002476495104902998,0.0013544336230906229,-0.002097662878012496,0.002476495104902998,0.002476495104902998
2022-03-11 00:00:00+00:00,0.015954052425180443,-0.0054999647860015655,0.003523861979979559,0.006253536699113882,0.0003925255965908647,0.009667282366731422,0.012263701422517093,0.010737946098860585,0.009667282366731422,0.009667282366731422
2022-03-12 00:00:00+00:00,0.0007069834950093057,0.003318713600015233,-0.0006542323751489443,0.004575999845986445,-0.0011450971568748303,0.002511601181280021,0.002039872359138162,0.0017600328492897166,0.002511601181280021,0.002511601181280021
2022-03-13 00:00:00+00:00,-0.0027357870012987284,-0.0037057425815841816,0.0009137825202234495,0.0005952027898126211,0.0009781180169874393,0.0002161850376301011,-0.00010205897777160189,-0.002159838962170979,0.0002161850376301011,0.0002161850376301011
2022-03-14 00:00:00+00:00,-0.002498725249642453,0.000756914630584804,0.00014375788788778543,0.00019499870287775778,0.0018475230775691909,0.0011596454560001135,-0.0005624350133281997,0.0014891399360754676,0.0011596454560001135,0.0011596454560001135
2022-03-15 00:00:00+00:00,-0.003099758052464874,-0.0005863246913214715,-0.003517299324284018,-0.004743289831514286,-0.0014502371639992795,-0.00472412583462456,-0.006683586095934446,-0.011072248107286575,-0.00472412583462456,-0.00472412583462456
2022-03-16 00:00:00+00:00,-0.00048216229868247584,-0.005051782717756748,-0.002741613675178667,-0.0003507585034052685,0.002378072201662418,-0.0004916366192431187,-0.0009552769979187525,-0.002375164068275759,-0.0004916366192431187,-0.0004916366192431187
2022-03-17 00:00:00+00:00,0.010801531430931322,0.003660961873076074,0.002418505765334533,-0.0006220713562576918,-0.003986904710453598,0.006914813458496649,0.009097927676128714,0.011121289008343194,0.006914813458496649,0.006914813458496649
2022-03-18 00:00:00+00:00,-0.009162960351313143,0.001334460873219978,0.005539138541119426,0.0031487775949909924,0.0034272300775188835,-0.00011212715129327311,-6.909828867329715e-05,0.000400937943908275,-0.00011212715129327311,-0.00011212715129327311
2022-03-19 00:00:00+00:00,-0.010164239304132905,-0.005941810058156527,0.014300693202492276,0.012707793517386046,0.010955984930424378,0.004822258459687534,0.0020367046572842273,0.00677808358573273,0.004822258459687534,0.004822258459687534
2022-03-20 00:00:00+00:00,0.0023856309052434632,0.0033119957479998963,0.008560793529666322,0.00806907891897679,0.004981783126074557,0.008552386268266599,0.008898390198796458,0.008877506127688894,0.008552386268266599,0.008552386268266599
2022-03-21 00:00:00+00:00,0.0015904178566510385,-0.005023581238984387,-0.0011783017444897403,-0.00219241653620017,0.0027863247744635,-0.00206388433328597,-0.002030124596362093,-0.002670275563844915,-0.00206388433328597,-0.00206388433328597
2022-03-22 00:00:00+00:00,-0.0016929963700745843,0.004475734300388945,-0.0019163972383851036,0.00010511161956383575,-0.0018980339764432808,-0.0004190014368079531,0.0020706679428350583,0.002419141830410698,-0.0004190014368079531,-0.0004190014368079531
2022-03-23 00:00:00+00:00,-0.0036649205928482864,-0.002667110472476586,0.001567533849058167,0.006250917129502209,0.0026433367912288563,-0.0005780177669718611,0.00011028173501270722,-0.002385023205622727,-0.0005780177669718611,-0.0005780177669718611
2022-03-24 00:00:00+00:00,0.008191714572173936,-0.0029977328347183807,-0.002154707244316101,-0.001264277099295441,0.00043433278881410686,-0.0001921024695908935,0.0031364145760233164,0.003400229736521654,-0.0001921024695908935,-0.0001921024695908935
2022-03-25 00:00:00+00:00,-0.0029567898074152055,0.000692531074539815,0.0040516753581612,0.00417916713759281,0.002354139531135502,-0.0025232051640710074,-0.0016708560832020547,-0.00038454642416052565,-0.0025232051640710074,-0.0025232051640710074
2022-03-26 00:00:00+00:00,-0.02103089925455559,-0.004730938954677466,-0.0001550711247358949,-0.00024506576160054916,0.002780784432814043,-0.0149577186003379,-0.015705422093083454,-0.01587932626058386,-0.0149577186003379,-0.0149577186003379
2022-03-27 00:00:00+00:00,-0.00025812541372005615,-0.005257184769397516,-0.0066136840470847336,-0.006955487328242582,0.0022253232613536067,0.000706149610594009,0.0012085989106949135,-0.0008673466527268081,0.000706149610594009,0.000706149610594009
2022-03-28 00:00:00+00:00,-0.0063023534362657285,0.000962173929131227,0.001745295759582266,0.0040376272179951656,0.006813573900561698,-0.0007719770812384397,-0.0036979043348714935,-0.006331351018571296,-0.0007719770812384397,-0.0007719770812384397
2022-03-29 00:00:00+00:00,-0.014520102067416163,-0.003579090407476948,0.004702744862167485,0.002732048800723641,-0.0036335990899418746,-0.00768254102212107,-0.005388871708796983,-0.0017349840409881523,-0.00768254102212107,-0.00768254102212107
2022-03-30 00:00:00+00:00,-0.010795169411046857,-0.003566695313475421,-0.0015161428950790645,-0.004204806340537881,-0.0005697553753732931,-0.004357733819021714,-0.004131072767680544,-0.007571034459152082,-0.004357733819021714,-0.004357733819021714
2022-03-31 00:00:00+00:00,-0.025587057101688293,0.013493283033206405,0.0029296589378839943,0.0005456098359040151,-0.013526277913909479,-0.01508499821465148,-0.01914413111264157,-0.008597922541871972,-0.01508499821465148,-0.01508499821465148
2022-04-01 00:00:00+00:00,0.004072517612394133,-0.005820175828980423,-0.002494183660352145,-0.007446587188387532,-0.001976752631402845,-0.005937650695563734,-0.00747117145845444,-0.005994791861718585,-0.005937650695563734,-0.005937650695563734
2022-04-02 00:00:00+00:00,5.5665206648569665e-06,-0.009158935508668753,-0.005290316407741358,-0.004579129729526565,-0.0010776178813860504,-0.0025697356206350053,-0.006436687538086128,-0.00675341917722494,-0.0025697356206350053,-0.0025697356206350053
2022-04-03 00:00:00+00:00,-0.0006507575555190215,-0.009542343705761236,-0.003829012288317335,0.004412512265819846,-0.004007520229457051,-0.004006242113816172,-0.00424959225966548,-0.004371205603851291,-0.004006242113816172,-0.004006242113816172
2022-04-04 00:00:00+00:00,0.0005005424493684796,-0.005926823803051984,-0.0036122653515392456,-0.004884665294878854,-0.0006276284094851592,-0.0029097019559094495,-0.0051148982839551715,-0.007662716505241418,-0.0029097019559094495,-0.0029097019559094495
2022-04-05 00:00:00+00:00,-0.0008174698368625943,-0.00596431538227693,0.0007771993788348031,0.005511251721010302,0.003362700404684116,0.0011597385317796416,-0.0006113607318996017,-0.0004769663578323424,0.0011597385317796416,0.0011597385317796416
2022-04-06 00:00:00+00:00,-0.0042529019622373765,-0.0028743517135164653,0.008825488311327456,-6.503243438260586e-05,0.013107642026716437,0.005794468044788781,0.004622725405680095,0.002407464166755968,0.005794468044788781,0.005794468044788781
2022-04-07 00:00:00+00:00,-0.00035135537229680214,0.0014319636946515946,-0.0013498878202312659,0.0015482556326822383,0.0034159311045289797,0.002027177255741641,0.0006994287336947735,-0.001045670440891433,0.002027177255741641,0.002027177255741641
2022-04-08 00:00:00+00:00,0.0014989171231249987,-0.00306068338494192,0.004100138071043036,0.001996864038718682,-0.0002518812555584171,0.0024221287538217506,0.0007487222160500462,0.0016816115777185114,0.0024221287538217506,0.0024221287538217506
2022-04-09 00:00:00+00:00,-0.002764579837734815,0.0001582436731237813,0.0016334177914836268,0.0033585501533897055,0.00286608644533759,-0.0011038508505508693,-0.0010961288557074234,0.0002597671345505592,-0.0011038508505508693,-0.0011038508505508693
2022-04-10 00:00:00+00:00,-0.0008534454982705997,-0.0009790151380287826,0.0015331366861670581,0.0008470680909857808,0.00044482414296220796,0.00036296085347697904,0.00018789864682400292,-0.0004893514785232478,0.00036296085347697904,0.00036296085347697904
2022-04-11 00:00:00+00:00,0.004806657807390424,-0.006080780349302928,0.0038306516029802395,0.0030940150507094977,0.0036636384793038435,0.002910429254224134,0.004328600461130705,0.00504239244830873,0.002910429254224134,0.002910429254224134
2022-04-12 00:00:00+00:00,0.0008817300080641299,-0.0024173475928016552,0.0008352244347884508,0.00034755634555594384,0.008031223811164834,0.006206587360714666,0.00377391915287828,-0.0027961087857094613,0.006206587360714666,0.006206587360714666
2022-04-13 00:00:00+00:00,-0.003138983224716174,-0.00021380604782639256,0.003594779450064589,0.0006085237278292688,-0.004290279264428598,-0.0025234855983122806,-0.0016700024336206987,-0.002045906668776354,-0.0025234855983122806,-0.0025234855983122806
2022-04-14 00:00:00+00:00,-0.001022014666152149,0.0023587998567782265,-0.00038144740565382307,-0.0009025051506824644,0.0004627305906497181,0.00025474225340382795,-0.0002150688267373857,-0.0013529313710911595,0.00025474225340382795,0.00025474225340382795
2022-04-15 00:00:00+00:00,0.0034214417128630714,-0.00132346286725038,0.0022114579608927265,0.0008460969697714482,-0.0025139619576097783,0.0007797813643706242,0.001173900013325957,0.002131151436257195,0.0007797813643706242,0.0007797813643706242
2022-04-16 00:00:00+00:00,0.00026471086283441636,-0.003850744752870061,0.0012358071758546973,0.004553600060368979,-0.00038685441764263473,0.0015065666641704833,0.0015056399996118408,0.0014536741823960586,0.0015065666641704833,0.0015065666641704833
2022-04-17 00:00:00+00:00,-0.0016878833583341413,0.010621165582013425,0.003891446759590078,-0.00045527146445323297,0.0056443112898960646,0.008956177436239665,0.007862345046557584,0.0038894396206881066,0.008956177436239665,0.008956177436239665
2022-04-18 00:00:00+00:00,-0.007487254207434457,0.00014637247986826196,-0.0035338277635077464,-0.002603917960477209,-0.000975433720502128,-0.007281341629423177,-0.007970045587296859,-0.010273731356962412,-0.007281341629423177,-0.007281341629423177
2022-04-19 00:00:00+00:00,-0.010163252497606079,-0.004159880134442351,-0.004227035605231855,-0.001753806377792766,-0.003250269416263163,-0.008693539728530042,-0.007992422641557417,-0.009336683374073007,-0.008693539728530042,-0.008693539728530042
2022-04-20 00:00:00+00:00,-0.008358577793457944,0.009248508466998873,-0.009490915107522202,-0.00991629542525374,-0.010701843601038763,-0.014248498555044398,-0.011667113519195471,-0.008269499943265868,-0.014248498555044398,-0.014248498555044398
2022-04-21 00:00:00+00:00,0.010958219149092674,-0.007247125109042685,0.006007439125617076,0.003978246170259769,0.002627623204831453,0.006446105454389395,0.004126164478971628,0.007379932674045575,0.006446105454389395,0.006446105454389395
2022-04-22 00:00:00+00:00,-0.002512388443215219,-0.004771000837744954,0.0022341101120990636,0.0031968044046977173,0.004997212356422365,0.0036450542309161005,0.0010361406174610455,-0.0021869815630797262,0.0036450542309161005,0.0036450542309161005
2022-04-23 00:00:00+00:00,-0.0004969155117513502,0.007557001167031396,-0.0005018090036863487,-0.0055204132318277255,-0.0004689181463204406,0.0017206427980809291,0.0009859115405761454,0.0005036193471807948,0.0017206427980809291,0.0017206427980809291
2022-04-24 00:00:00+00:00,0.0018637955021374442,-0.0033525251385642107,0.0011798180844746486,-0.00033135174425902303,0.0021064727300117436,0.0009406399223086392,9.587543948752497e-06,-0.00039643753008000715,0.0009406399223086392,0.0009406399223086392
2022-04-25 00:00:00+00:00,0.0018938647989419355,4.976927017574795e-05,0.0014800210041829853,-0.0058873651419272255,0.0031043582442846773,0.002484772360013654,0.0018044499889400267,0.0018588012187521485,0.002484772360013654,0.002484772360013654
2022-04-26 00:00:00+00:00,0.004884976211795733,0.0016355862279850975,0.0026660203540809224,0.009032296986401844,0.005659885221766192,0.008838612379830968,0.006690365155623379,0.005808487229250758,0.008838612379830968,0.008838612379830968
2022-04-27 00:00:00+00:00,-0.004080917925918248,0.009402131043561246,-0.0028211239354757334,-0.007211922143584348,-0.0037413179554167675,-0.0035815962360267184,-0.0026550781328791295,-0.0006852898783921146,-0.0035815962360267184,-0.0035815962360267184
2022-04-28 00:00:00+00:00,-0.00293143387264605,0.004991813911049414,-0.0002471042242723209,-0.000911081837355221,1.2059478899928422e-06,-0.0009805433606280278,0.00016555805823870173,0.0020771566492050475,-0.0009805433606280278,-0.0009805433606280278
2022-04-29 00:00:00+00:00,0.007568159027353527,-0.004646129907855956,0.005998138757670635,0.007726422233501173,0.0015711888436074073,0.005535509147784223,0.007535575912942738,0.006429147864775997,0.005535509147784223,0.005535509147784223
2022-04-30 00:00:00+00:00,0.008818920445692768,0.012714984132222273,-0.002170682310420502,0.007372528407993295,0.0006941567529945569,0.008861133920600617,0.013930720339863756,0.009939509477014719,0.008861133920600617,0.008861133920600617
