,F,F1,F0,D
2022-02-27 00:00:00+00:00,0.0018352764883842188,0.0019241387184678604,-0.002414624213454397,-0.003122089049164556
2022-02-28 00:00:00+00:00,-0.000916996888643884,-0.0007080431434137724,-0.0017018407209380415,0.0011211788300675707
2022-03-01 00:00:00+00:00,0.007348339857976338,0.008921464815546454,0.006348724948586737,0.007844953876032124
2022-03-02 00:00:00+00:00,0.009491239933244966,0.009328202049735834,0.008706947957401123,0.009189455384025935
2022-03-03 00:00:00+00:00,0.0013973189546807596,0.0029577515491900908,0.0023366362014283215,0.0022342989337467145
2022-03-04 00:00:00+00:00,0.007711683275110071,0.006921293590424593,0.002420883922977568,0.002551959092198519
2022-03-05 00:00:00+00:00,0.0026266241158479087,0.0006066260512751498,-0.0007767045171139797,-0.0027262675929634606
2022-03-06 00:00:00+00:00,-0.0026106705634039162,-9.074725230040492e-06,-0.00321710344709758,-0.00021138648399121607
2022-03-07 00:00:00+00:00,0.00037176230081947814,-0.0017165930600437918,-0.00014630309155583276,-0.000766097000803101
2022-03-08 00:00:00+00:00,-0.0020913936909000563,-0.003048594595328802,-0.0026986888227107375,-0.0029552324564378063
2022-03-09 00:00:00+00:00,-0.0008060646451899522,-0.0029959337792024865,0.0054405840918365644,0.0013025877765988625
2022-03-10 00:00:00+00:00,0.002476495104902998,0.0013544336230906229,-0.002097662878012496,0.0012273927729933298
2022-03-11 00:00:00+00:00,0.009667282366731422,0.012263701422517093,0.010737946098860585,0.013625314345689254
2022-03-12 00:00:00+00:00,0.002511601181280021,0.002039872359138162,0.0017600328492897166,0.0037107723193730013
2022-03-13 00:00:00+00:00,0.0002161850376301011,-0.00010205897777160189,-0.002159838962170979,-0.0036642895192614544
2022-03-14 00:00:00+00:00,0.0011596454560001135,-0.0005624350133281997,0.0014891399360754676,0.0008999455736595774
2022-03-15 00:00:00+00:00,-0.00472412583462456,-0.006683586095934446,-0.011072248107286575,-0.007660063432974762
2022-03-16 00:00:00+00:00,-0.0004916366192431187,-0.0009552769979187525,-0.002375164068275759,1.053238178960747e-05
2022-03-17 00:00:00+00:00,0.006914813458496649,0.009097927676128714,0.011121289008343194,0.013476046050000301
2022-03-18 00:00:00+00:00,-0.00011212715129327311,-6.909828867329715e-05,0.000400937943908275,-0.00017835246580066855
2022-03-19 00:00:00+00:00,0.004822258459687534,0.0020367046572842273,0.00677808358573273,0.0034088505456846274
2022-03-20 00:00:00+00:00,0.008552386268266599,0.008898390198796458,0.008877506127688894,0.0098673330814949
2022-03-21 00:00:00+00:00,-0.00206388433328597,-0.002030124596362093,-0.002670275563844915,-0.002962299622225273
2022-03-22 00:00:00+00:00,-0.0004190014368079531,0.0020706679428350583,0.002419141830410698,0.0014609234790323722
2022-03-23 00:00:00+00:00,-0.0005780177669718611,0.00011028173501270722,-0.002385023205622727,-0.002104672042093858
2022-03-24 00:00:00+00:00,-0.0001921024695908935,0.0031364145760233164,0.003400229736521654,0.004414915056819346
2022-03-25 00:00:00+00:00,-0.0025232051640710074,-0.0016708560832020547,-0.00038454642416052565,0.0009422409042787461
2022-03-26 00:00:00+00:00,-0.0149577186003379,-0.015705422093083454,-0.01587932626058386,-0.02379728528700198
2022-03-27 00:00:00+00:00,0.000706149610594009,0.0012085989106949135,-0.0008673466527268081,-0.007211723052304553
2022-03-28 00:00:00+00:00,-0.0007719770812384397,-0.0036979043348714935,-0.006331351018571296,-0.0007964063162397839
2022-03-29 00:00:00+00:00,-0.00768254102212107,-0.005388871708796983,-0.0017349840409881523,-0.007277499196798098
2022-03-30 00:00:00+00:00,-0.004357733819021714,-0.004131072767680544,-0.007571034459152082,-0.010658225305804181
2022-03-31 00:00:00+00:00,-0.01508499821465148,-0.01914413111264157,-0.008597922541871972,-0.001657085646545986
2022-04-01 00:00:00+00:00,-0.005937650695563734,-0.00747117145845444,-0.005994791861718585,-0.00432021534151783
2022-04-02 00:00:00+00:00,-0.0025697356206350053,-0.006436687538086128,-0.00675341917722494,-0.008522689650633186
2022-04-03 00:00:00+00:00,-0.004006242113816172,-0.00424959225966548,-0.004371205603851291,-0.004883307654005464
2022-04-04 00:00:00+00:00,-0.0029097019559094495,-0.0051148982839551715,-0.007662716505241418,-0.005625730767400583
2022-04-05 00:00:00+00:00,0.0011597385317796416,-0.0006113607318996017,-0.0004769663578323424,-0.003561440480484568
2022-04-06 00:00:00+00:00,0.005794468044788781,0.004622725405680095,0.002407464166755968,-0.0006118462696892424
2022-04-07 00:00:00+00:00,0.002027177255741641,0.0006994287336947735,-0.001045670440891433,-0.00045975770995498877
2022-04-08 00:00:00+00:00,0.0024221287538217506,0.0007487222160500462,0.0016816115777185114,0.0020810943260101133
2022-04-09 00:00:00+00:00,-0.0011038508505508693,-0.0010961288557074234,0.0002597671345505592,0.0005318707475654438
2022-04-10 00:00:00+00:00,0.00036296085347697904,0.00018789864682400292,-0.0004893514785232478,-0.0009027542883314199
2022-04-11 00:00:00+00:00,0.002910429254224134,0.004328600461130705,0.00504239244830873,-0.0003708106631900021
2022-04-12 00:00:00+00:00,0.006206587360714666,0.00377391915287828,-0.0027961087857094613,-0.001896570082075666
2022-04-13 00:00:00+00:00,-0.0025234855983122806,-0.0016700024336206987,-0.002045906668776354,-0.0007790220580417007
2022-04-14 00:00:00+00:00,0.00025474225340382795,-0.0002150688267373857,-0.0013529313710911595,-5.393759715310864e-05
2022-04-15 00:00:00+00:00,0.0007797813643706242,0.001173900013325957,0.002131151436257195,0.002210171375602865
2022-04-16 00:00:00+00:00,0.0015065666641704833,0.0015056399996118408,0.0014536741823960586,0.001065612764084456
2022-04-17 00:00:00+00:00,0.008956177436239665,0.007862345046557584,0.0038894396206881066,0.006005975932599883
2022-04-18 00:00:00+00:00,-0.007281341629423177,-0.007970045587296859,-0.010273731356962412,-0.008940585436040482
2022-04-19 00:00:00+00:00,-0.008693539728530042,-0.007992422641557417,-0.009336683374073007,-0.011117664857526077
2022-04-20 00:00:00+00:00,-0.014248498555044398,-0.011667113519195471,-0.008269499943265868,-0.006425493321880582
2022-04-21 00:00:00+00:00,0.006446105454389395,0.004126164478971628,0.007379932674045575,0.004223452023756069
2022-04-22 00:00:00+00:00,0.0036450542309161005,0.0010361406174610455,-0.0021869815630797262,-0.0011138851573114783
2022-04-23 00:00:00+00:00,0.0017206427980809291,0.0009859115405761454,0.0005036193471807948,0.0019020229003507971
2022-04-24 00:00:00+00:00,0.0009406399223086392,9.587543948752497e-06,-0.00039643753008000715,-0.00031016656768012574
2022-04-25 00:00:00+00:00,0.002484772360013654,0.0018044499889400267,0.0018588012187521485,0.000349750692062889
2022-04-26 00:00:00+00:00,0.008838612379830968,0.006690365155623379,0.005808487229250758,0.006727924923638273
2022-04-27 00:00:00+00:00,-0.0035815962360267184,-0.0026550781328791295,-0.0006852898783921146,-0.0013277691934104885
2022-04-28 00:00:00+00:00,-0.0009805433606280278,0.00016555805823870173,0.0020771566492050475,0.00096633501825516
2022-04-29 00:00:00+00:00,0.005535509147784223,0.007535575912942738,0.006429147864775997,0.006998320602238817
2022-04-30 00:00:00+00:00,0.008861133920600617,0.013930720339863756,0.009939509477014719,0.016348925554031446
2022-05-01 00:00:00+00:00,0.00033504375740123216,-0.001750675413918601,-0.004865500180641136,-0.005304282750546063
2022-05-02 00:00:00+00:00,0.002691210480888939,0.0034223744032038095,0.004176396987566555,0.0025814893682694073
2022-05-03 00:00:00+00:00,-0.004367543520303441,-0.004052824355899709,-0.0041722955442106135,-0.0024354024960746568
2022-05-04 00:00:00+00:00,-0.009009043755482282,-0.00812743342058575,-0.015624429119789673,-0.011682454568978873
2022-05-05 00:00:00+00:00,0.0012337315418533557,-0.004009641970532107,0.00014988518760827851,-0.001292044316579477
2022-05-06 00:00:00+00:00,0.0019460446297319134,0.001048861868133688,-4.564824946184931e-05,0.0008629269259181616
2022-05-07 00:00:00+00:00,0.0046750646671425145,0.005921707814631416,0.0041082259617306605,0.007365914069512369
2022-05-08 00:00:00+00:00,-0.004526034830949377,-0.0032433506686846414,-0.002878251160501444,-0.0013594504824298026
2022-05-09 00:00:00+00:00,0.008251686436026917,0.0054227814028637855,-0.0018068574312697372,0.010307361666900272
2022-05-10 00:00:00+00:00,0.006247191334598501,0.00947760733854297,0.013787764084003618,0.005256228845331279
2022-05-11 00:00:00+00:00,0.03280724945911251,0.03979199290216062,0.03834350128740449,0.023975364961594137
2022-05-12 00:00:00+00:00,0.010170782501554676,0.007108526873528032,0.008484112329972593,0.010932467066149476
2022-05-13 00:00:00+00:00,-0.0043052306324823375,-0.0045837085209722295,-0.0031848069778851462,-0.00867030419215098
2022-05-14 00:00:00+00:00,-0.005034346366006304,-0.00246622951419162,-0.006561980378610999,-0.004975279736677107
2022-05-15 00:00:00+00:00,-0.001266849864545616,0.0011397381069131463,-0.0019609887359111067,-0.0010002282249057526
2022-05-16 00:00:00+00:00,0.0064120281489672415,0.004258963908843949,0.00475328406782749,0.00559279482141628
2022-05-17 00:00:00+00:00,-0.005531312472639605,-0.005152710766315627,-0.008414292463942874,-0.008326202460552046
2022-05-18 00:00:00+00:00,0.0022298279085020134,0.0035246653683329576,0.005747243412965286,0.004940538101205316
2022-05-19 00:00:00+00:00,0.005742041503843831,0.0026318272985361713,-0.0014097041031234658,-0.002450373804597783
2022-05-20 00:00:00+00:00,0.0009956834037250228,0.0015846387285101127,0.0026377792425602564,0.003931925181789753
2022-05-21 00:00:00+00:00,0.0020061977532637165,1.3723380290819875e-05,0.0022647220945477553,-0.0006747467097102389
2022-05-22 00:00:00+00:00,-0.0026151859496612584,-0.004142516091927284,-0.003981855953273383,-0.004590817838508232
2022-05-23 00:00:00+00:00,0.0012566853281115176,0.0001463267411920821,0.0015574711999992719,-0.00017660236563854514
2022-05-24 00:00:00+00:00,0.0022507980718011744,0.0015556750618963555,0.0003297487047884129,6.681074904846263e-05
2022-05-25 00:00:00+00:00,0.0012043202362366223,0.0020284102899750245,0.001829464309218931,0.003096613857707098
2022-05-26 00:00:00+00:00,4.0586983780732666e-05,0.0035660686373086836,0.004190655059974624,0.0045550469073525335
2022-05-27 00:00:00+00:00,0.003440805743090136,0.0019233290498226197,0.0006111409529927503,0.001956805980321219
2022-05-28 00:00:00+00:00,0.002518804817819076,0.0021390477070462044,0.003304279482248207,0.003272005163403202
2022-05-29 00:00:00+00:00,0.0037846929691818243,0.003815825900775005,0.004127210863678732,0.004872686810198479
2022-05-30 00:00:00+00:00,0.0020685835404237185,-0.0011776986741689477,-0.0022880792245532078,-0.001685633242660911
2022-05-31 00:00:00+00:00,0.0025177636266373593,0.000334042300563997,-0.0024806603836164953,-0.0054173863674434886
2022-06-01 00:00:00+00:00,0.002929546984840936,0.003304345824538535,0.0035248249389439046,0.004021147406049197
2022-06-02 00:00:00+00:00,-0.0007940018577953234,-0.00043399203340110937,-0.0005394987335383128,-6.357887816643704e-05
2022-06-03 00:00:00+00:00,0.005007214531646875,0.005695856423223455,0.007337287376302237,0.00964144444532633
2022-06-04 00:00:00+00:00,-0.0038930326633368484,-0.004962013966850254,-0.004775045799689348,-0.006488310141745335
2022-06-05 00:00:00+00:00,0.0024659863416938155,0.002223568680874255,0.001141910283980696,0.001617358277288261
2022-06-06 00:00:00+00:00,0.004815836333946111,0.00364330344553343,0.0005203426134050559,0.0033668744249131244
2022-06-07 00:00:00+00:00,0.013521149264225762,0.012251909911388026,0.010352068647998314,0.005327715127322774
2022-06-08 00:00:00+00:00,-0.008697669765707294,-0.00819724281543166,-0.010152710868448711,-0.007235682295210322
2022-06-09 00:00:00+00:00,0.0008987515818836833,0.0009992018526945312,0.0004625916443690148,-0.0006898060396306471
2022-06-10 00:00:00+00:00,0.001864590161692048,0.004635652765619058,0.003823076031771011,0.005168762911413882
2022-06-11 00:00:00+00:00,-0.00012934633084327185,0.0007228660938607412,0.005148562120916411,0.005779176536486741
2022-06-12 00:00:00+00:00,0.004665440006569321,0.0007895387756495786,0.0009471663637112826,0.0020369355829870095
2022-06-13 00:00:00+00:00,-0.0076088117830108715,-0.006376190980505014,-0.0014662743377782395,-0.005033903876001666
2022-06-14 00:00:00+00:00,-0.005327933987004707,-0.005627760739442045,-0.005166868067091546,-0.004865804302217391
2022-06-15 00:00:00+00:00,0.005028743932836033,0.009530952465080622,0.00167867959667789,0.006822967847133654
2022-06-16 00:00:00+00:00,-0.004301412456221176,-0.003941152024691474,0.0013908178895427614,-0.00130809429624823
2022-06-17 00:00:00+00:00,-0.0047466373314069,-0.006670127773776402,-0.006775556226603863,-0.004365814343228358
2022-06-18 00:00:00+00:00,0.0026166834089120794,0.0026086693284275153,0.005134156935674872,0.0033009801291585816
2022-06-19 00:00:00+00:00,0.002320764175546053,0.007824693312473263,0.00216868004914339,0.002455403540679635
2022-06-20 00:00:00+00:00,-0.004015251498206918,-0.002812749357369415,-0.0011187876699740862,-0.0021562105329302472
2022-06-21 00:00:00+00:00,-0.004182147024483496,-0.00853283407829164,-0.012454062606797933,-0.012846373491767094
2022-06-22 00:00:00+00:00,-0.0012555779302171333,-0.001071876438682673,0.0012842349006898512,0.0016008067565711492
2022-06-23 00:00:00+00:00,0.0004653366745828169,0.0020828644572321586,0.0024480371738220263,0.004326237149848033
2022-06-24 00:00:00+00:00,-0.00038658488760401344,-0.0027173793929630152,-0.0018268773694658513,-0.000992133119989469
2022-06-25 00:00:00+00:00,0.0019366356309518107,7.764589825387525e-05,-0.001097797481785845,-0.002521013388535942
2022-06-26 00:00:00+00:00,0.0027213098682712378,0.0029666683446294417,0.0012588932493742266,0.0006520578255133636
2022-06-27 00:00:00+00:00,-0.005709172575957933,-0.007370310553612147,-0.0071693617267089005,-0.005789489150011096
2022-06-28 00:00:00+00:00,-0.005004059799732952,-0.00808955263405109,-0.005004933939414258,-0.005857811149667103
2022-06-29 00:00:00+00:00,-0.004530458444388374,-0.0031169586633341684,-0.0038303549204771192,-0.004634309192859898
2022-06-30 00:00:00+00:00,0.007179182809474494,0.006386988821838191,0.0031300174857871177,0.007591353452586214
2022-07-01 00:00:00+00:00,0.0016926286421528047,0.0011933116812539168,0.0006840782842154614,0.0010630457626021883
2022-07-02 00:00:00+00:00,-0.0005709953704550186,-0.00047294115736162823,-0.0009201810858137094,-0.0023603339896354214
2022-07-03 00:00:00+00:00,0.0017809088683364838,0.0007961974540975358,-0.0006817271070257425,-0.0005606501104883366
2022-07-04 00:00:00+00:00,-0.002102254972048745,-0.0028348607563973838,-0.0011351697184190934,0.0022925349623543756
2022-07-05 00:00:00+00:00,0.0047047564947459986,0.006770677698131777,0.007629692649642195,0.010127204880419516
2022-07-06 00:00:00+00:00,-0.0023837129508140764,-0.0024081496907663036,-0.0009023986020669783,-0.0010804092055645143
2022-07-07 00:00:00+00:00,-0.002209642241946641,-0.003128286750405551,-0.005036850149241268,-0.00563154075273975
2022-07-08 00:00:00+00:00,-0.0024001725965088205,-0.00039383288984551346,-0.00236460968595531,-0.0021242370817604606
2022-07-09 00:00:00+00:00,-0.0025507611965389643,-0.0028131370153212654,-0.0036699575433205567,-0.004643305248480223
2022-07-10 00:00:00+00:00,5.29025704063546e-05,0.00014717052475399228,-0.00027304327585808696,-0.0009129835598000735
2022-07-11 00:00:00+00:00,0.0025206785964768663,-0.0010363832100168668,0.0011909310169138099,-9.741319468115073e-05
2022-07-12 00:00:00+00:00,0.0006359236707629279,0.002209531354232297,0.0005317369747450673,0.0018150555250517897
2022-07-13 00:00:00+00:00,-0.004048542955284451,-0.0031897202691831827,1.3780148440112328e-05,0.0021307348414771887
2022-07-14 00:00:00+00:00,-0.001152202442063155,0.0018825191646214545,0.0025204867062424974,0.0023919228945119553
2022-07-15 00:00:00+00:00,-0.0031877796235806333,-0.004275529052217397,-0.0009268003227996813,-0.00274361393033673
2022-07-16 00:00:00+00:00,0.0014596292876614125,0.003483977727304577,0.003462430731594024,0.001660125718731642
2022-07-17 00:00:00+00:00,0.0029427922351144,0.0026740968663059306,-0.002120369672756084,-0.0014142455527428321
2022-07-18 00:00:00+00:00,0.0038085925615825023,0.0008320010028475266,-0.008698511535778275,-0.004850153906539867
2022-07-19 00:00:00+00:00,-0.0053895769845371255,-0.005892489563329439,-0.0064272025584989345,-0.0038955919123865312
2022-07-20 00:00:00+00:00,-0.002219871960071451,-0.0019403111401781192,0.0010690263018993118,-0.00014780910497269595
2022-07-21 00:00:00+00:00,0.005140481872851099,0.0018248595652596844,0.007180545546349393,0.005433360684494515
2022-07-22 00:00:00+00:00,0.0031617057843367213,0.0012712354927859604,0.00010983992394453246,0.00015251549154271515
2022-07-23 00:00:00+00:00,-0.004230386003814535,-0.005841816392317067,-0.00886202602414099,-0.011875004228809827
2022-07-24 00:00:00+00:00,0.0037216598457090466,0.004679204090665134,0.0046188269425533335,0.0049514750088461845
2022-07-25 00:00:00+00:00,-0.0023228983240374257,-0.004156764895553056,-0.0027230346872958444,-0.004630305538444901
2022-07-26 00:00:00+00:00,0.0037215629317444154,0.0017001130105329665,0.002210242018302777,0.0009941238890414095
2022-07-27 00:00:00+00:00,-0.0022444900700775428,0.002515980290595188,0.0006401494057066692,0.004472779188853915
2022-07-28 00:00:00+00:00,0.007167275050344424,0.007733636181108894,0.005792432423533667,0.009034615355934639
2022-07-29 00:00:00+00:00,-0.006723652437923278,-0.008868485650788127,-0.015767904920082065,-0.014215781239008352
2022-07-30 00:00:00+00:00,-0.006044830768591858,-0.00938745967245369,-0.016456397615073892,-0.013114863472958982
2022-07-31 00:00:00+00:00,0.0026912587216343375,-0.0003818394686087023,-0.0035969421818984326,-0.006315256070227648
2022-08-01 00:00:00+00:00,0.004820544376106239,0.002093541851651448,-0.0019069045486683756,-0.0035717975750164666
2022-08-02 00:00:00+00:00,0.009907624901442036,0.008643334548585457,0.007701628829636098,0.00966438685498705
2022-08-03 00:00:00+00:00,-0.002137360453523751,0.0008425164558067966,-0.0002900668911547388,-0.0003270311067421483
2022-08-04 00:00:00+00:00,-0.000779450048646213,-0.0002835029879131312,0.00036696569840000137,-0.0025954395713810863
2022-08-05 00:00:00+00:00,0.0025406211937015755,0.0015676736767213928,0.00048163342981411006,0.0028472169348403575
2022-08-06 00:00:00+00:00,0.004296782539844335,0.004318595518568724,0.0026308158556542782,0.0017018746841406251
2022-08-07 00:00:00+00:00,0.00013722647182290437,-0.0015147240848066845,-0.0014523013617734337,-0.0018959115755544653
2022-08-08 00:00:00+00:00,0.0008595613587532025,0.003710336449076701,0.0008808055415414628,-0.0012306802004907746
2022-08-09 00:00:00+00:00,0.008749671724817443,0.004757434571933006,0.0024732138005916227,0.0042523870979847
2022-08-10 00:00:00+00:00,-0.0023130783523119813,-0.00276851080015339,0.0008634547939485593,-0.0028846382342712085
2022-08-11 00:00:00+00:00,0.0021693575296304335,0.00395800212121733,0.005993707319892128,0.006494712270306291
2022-08-12 00:00:00+00:00,0.004348811461810431,0.006587801945389549,0.0033392830359999515,0.0009284813968020167
2022-08-13 00:00:00+00:00,-0.00024492009614718313,-0.002691986476558328,-0.001883561098196429,-0.0010611105474657156
2022-08-14 00:00:00+00:00,0.0018219273466058006,0.0010039027298462955,0.010181391011008234,0.006334161192376175
2022-08-15 00:00:00+00:00,-0.0021842741061799398,-0.005617596580902551,-0.0023733377459720373,-0.002630376992398209
2022-08-16 00:00:00+00:00,0.0005215345211675437,0.002447191510843494,0.0022270584154990836,0.0019997920199938957
2022-08-17 00:00:00+00:00,0.005758236655215798,0.0060843004955781765,0.007003719312513201,0.00626492211275842
2022-08-18 00:00:00+00:00,0.0054282063537935965,0.0045144011744266965,0.0063383456644223735,0.005889337196573585
2022-08-19 00:00:00+00:00,-0.0038131603604817377,-0.008031772568399598,-0.0113490365485156,-0.008912571743387554
2022-08-20 00:00:00+00:00,0.01638348927175759,0.01599953001292609,0.00977483073868024,0.008625755471623364
2022-08-21 00:00:00+00:00,0.0023912390073206335,0.0013485155436641083,-0.0020320043298596158,-0.0006038814635791478
2022-08-22 00:00:00+00:00,0.0002814743462149494,0.0008657526932036586,0.0003236093888960845,0.001622464739211349
2022-08-23 00:00:00+00:00,0.0006591578707870749,0.00043689398282809044,-0.002647532961198462,-0.0029024512778437206
2022-08-24 00:00:00+00:00,-8.878341821993985e-05,-0.0009565136756900516,0.003777317801628488,0.0025867925198967967
2022-08-25 00:00:00+00:00,0.005112089507611106,0.0035127679398212486,0.0030772796553377724,0.0033150339352512326
2022-08-26 00:00:00+00:00,0.007224454578172557,0.008999184777150893,0.011557343879923465,0.010384788089903951
2022-08-27 00:00:00+00:00,-0.0007448027143593938,-0.0017083057791168477,-0.002588732107493219,-0.001989624473130447
2022-08-28 00:00:00+00:00,0.00511973905806129,0.006682771234965079,0.006287904357188845,0.005821155267932809
2022-08-29 00:00:00+00:00,0.0021052012311484347,0.0005079728161665464,-0.0028041827728886304,-0.004296550198639282
2022-08-30 00:00:00+00:00,-0.005691939837527804,-0.004921832990909203,-0.0036764302969674034,-0.003958492156185822
2022-08-31 00:00:00+00:00,0.0002071418018838589,0.0028372903810849337,0.0023389069601948975,0.0014018815319070121
2022-09-01 00:00:00+00:00,0.0027477286720016814,0.004455275979598383,0.0027365810591304385,0.004479628285514625
2022-09-02 00:00:00+00:00,-0.0035344190450768975,-0.002365585030466355,0.0015825191634000202,0.0009903886362343517
2022-09-03 00:00:00+00:00,-0.0033132215139265453,-0.004369719867975297,-0.005080969987250716,-0.005030556120754315
