,price,funding,cost,traded,hours_held,long_pnl,short_pnl,stops
BSBUSDT,50.92351350073856,13.213915496810321,1.4844228690505117,3875.261667336216,1944.0,0.0,50.92351350073856,0.0
BSPUSDT,0.19992791618411065,-0.10766049774856179,0.019960300801436855,38.31618513668084,48.0,0.19992791618411065,0.0,0.0
BSVUSDT,49.76155062248037,-1.4055635151072254,1.7488775655472582,4539.953414163488,1920.0,-1.3753150177666185,51.136865640246974,0.0
BSWUSDT,43.295844415436534,1.1462870772026477,0.9034093822244994,2338.136894132031,840.0,-30.141672375836706,73.43751679127323,0.0
BTCDOMUSDT,26.724589219033287,10.544836099933324,5.382296601590867,13320.079008321276,5952.0,37.16978200387941,-10.445192784846203,0.0
BTCSTUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTCUSDT,643.2996394905608,-96.79466639094854,29.332468065252918,87559.60585335453,38663.0,656.0273183887163,-12.727678898155498,0.0
BTRUSDT,93.31775267088564,16.007653266481014,1.2094599330564721,2986.335044584148,1127.0,50.95173046261142,42.36602220827433,0.0
BTSUSDT,13.943813178238157,0.20891542517772352,2.2687622065455146,5645.526558785789,2712.0,5.424782736053768,8.519030442184379,0.0
BTTUSDT,9.50281690203456,-0.2986662767117413,0.2767157606875979,645.4913860118315,360.0,9.08965402356013,0.41316287847442823,0.0
BTWUSDT,-54.24760218827774,9.604169806896095,0.4973978044494605,1307.5185283824999,599.0,0.0,-54.24760218827774,0.0
BULLAUSDT,-154.63421268719384,51.07555807063536,1.8891537488886445,4796.912119014583,1416.0,18.307728509003873,-172.94194119619777,0.0
BUSDT,-11.796309583628023,8.801483690510047,3.5393037599111903,8739.05453276903,2496.0,-68.6230244230825,56.82671483945474,0.0
BZRXUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BZUSDT,46.20810281365506,6.989860638592977,1.0441874740664574,2997.620545585032,2088.0,18.879490880952822,27.328611932702366,0.0
C98USDT,130.40723258659128,-5.197243584000592,8.685626760351294,22620.219541601215,12048.0,43.03650587580184,87.37072671078927,0.0
CAKEUSDT,22.369380475291127,-0.7880748561893584,4.122948356482135,10687.612818157148,5160.0,-17.246736901792325,39.61611737708342,0.0
CAPUSDT,1.5104256959920774,-3.9489148575067223,0.5928016464896442,1530.8044831221341,528.0,0.0,1.5104256959920774,0.0
CARVUSDT,0.9091157160306668,0.005074948957429666,0.014035503559580623,35.28505372844006,24.0,0.0,0.9091157160306668,0.0
CATIUSDT,124.97371583126254,1.6927165175601353,1.4588140785310006,3804.496645800768,1896.0,-1.4875001909602488,126.46121602222267,0.0
CATUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBRSUSDT,35.35370206435916,0.9686169562604192,1.101468496426928,2692.7779913807026,1560.0,0.0,35.35370206435916,0.0
CCUSDT,-70.04093535632286,0.44436001970351785,1.0777127194629152,2670.640012580503,1200.0,-12.996845205293702,-57.04409015102907,0.0
CELOUSDT,34.42805161121132,6.8471003302397895,9.391506531908183,24713.94888238393,14448.0,-84.00114270916583,118.42919432037739,0.0
CELRUSDT,92.19643203444352,-1.9934624204799725,6.094693490237412,15833.444872747477,8712.0,73.4331515962613,18.76328043818148,0.0
CETUSUSDT,62.60221424152836,-2.613416089310855,0.45849211460564665,1277.1483141879742,912.0,0.10386188893932716,62.49835235258904,0.0
CFGUSDT,11.760583621824756,-2.2552256910164927,0.7363552493726516,1896.058917062292,888.0,0.0,11.760583621824756,0.0
CFXUSDT,-97.03056893605307,8.226088182852196,5.307063869173974,14615.11387787164,9288.0,-79.17114309388106,-17.859425842171834,0.0
CGPTUSDT,61.59796863106706,0.8029690338878601,1.0212753007033093,2532.919545330537,1032.0,-0.6794056523786318,62.2773742834457,0.0
CHESSUSDT,25.85836149233948,0.6964310509742723,0.8949942402607503,2301.7376036246483,696.0,-4.792457708591108,30.650819200930588,0.0
CHILLGUYUSDT,-21.268087493941103,3.048259404068694,1.4743678795404558,3927.9682207381825,2016.0,-83.32812156793084,62.060034073989776,0.0
CHIPUSDT,160.36340658728957,-13.487041143565964,1.0676741709619468,2778.0403574149714,1152.0,0.0,160.36340658728957,0.0
CHRUSDT,-116.37715943623701,-4.504512969435369,7.327058280188853,19115.066760017566,10488.0,-46.57786011623984,-69.79929931999766,0.0
CHZUSDT,-27.26442484527518,-1.8645966638529565,10.860522052466672,29356.49586954152,17832.0,69.98061368768961,-97.2450385329644,0.0
CKBUSDT,9.777650433990072,3.450383450716057,2.822870489188684,7486.687577314251,3408.0,79.77875264043503,-70.00110220644484,0.0
CLANKERUSDT,-12.349324999083287,0.03389937351759575,0.054511311025693045,141.88818495219937,144.0,-5.7825066667861185,-6.566818332297169,0.0
CLOUSDT,48.30676561961609,-39.08633261856443,3.2355919403752424,8309.636670799811,2760.0,25.043621989838975,23.263143629777222,0.0
CLUSDT,64.74055493645389,-1.555651676734039,1.2041269032379571,3541.4375199088795,2088.0,15.166471815624904,49.57408312082901,0.0
COAIUSDT,539.0604389331396,-88.36826178584641,1.1257578166281699,2925.2513893175,1752.0,0.0,539.0604389331396,0.0
