,0
2022-01-05 19:00:00+00:00,10030.370016719644
2022-01-05 20:00:00+00:00,10044.709303719645
2022-01-05 21:00:00+00:00,10048.672309719645
2022-01-05 22:00:00+00:00,10062.525835719644
2022-01-05 23:00:00+00:00,10073.133300719644
2022-01-06 00:00:00+00:00,10062.788891718763
2022-01-06 01:00:00+00:00,10050.385402945154
2022-01-06 02:00:00+00:00,10043.772246945155
2022-01-06 03:00:00+00:00,10042.418982945155
2022-01-06 04:00:00+00:00,10044.835255945154
2022-01-06 05:00:00+00:00,10051.660140945154
2022-01-06 06:00:00+00:00,10054.739205945154
2022-01-06 07:00:00+00:00,10056.082439945154
2022-01-06 08:00:00+00:00,10059.967697249129
2022-01-06 09:00:00+00:00,10058.987322249128
2022-01-06 10:00:00+00:00,10065.795777249128
2022-01-06 11:00:00+00:00,10056.825091249128
2022-01-06 12:00:00+00:00,10053.227081249128
2022-01-06 13:00:00+00:00,10061.482346249128
2022-01-06 14:00:00+00:00,10051.730575249128
2022-01-06 15:00:00+00:00,10057.914993249127
2022-01-06 16:00:00+00:00,10070.542449827342
2022-01-06 17:00:00+00:00,10081.021675827342
2022-01-06 18:00:00+00:00,10097.952363827342
2022-01-06 19:00:00+00:00,10094.791050827342
2022-01-06 20:00:00+00:00,10091.572908827342
2022-01-06 21:00:00+00:00,10069.111552827342
2022-01-06 22:00:00+00:00,10085.515605827342
2022-01-06 23:00:00+00:00,10091.889217827342
2022-01-07 00:00:00+00:00,10080.007184816246
2022-01-07 01:00:00+00:00,10077.21089211852
2022-01-07 02:00:00+00:00,10075.660547118521
2022-01-07 03:00:00+00:00,10079.389469118521
2022-01-07 04:00:00+00:00,10090.761076118522
2022-01-07 05:00:00+00:00,10079.640651118521
2022-01-07 06:00:00+00:00,10084.281546118522
2022-01-07 07:00:00+00:00,10087.324805118522
2022-01-07 08:00:00+00:00,10088.953376313464
2022-01-07 09:00:00+00:00,10093.277154313464
2022-01-07 10:00:00+00:00,10105.637505313463
2022-01-07 11:00:00+00:00,10100.248610313463
2022-01-07 12:00:00+00:00,10100.396615313464
2022-01-07 13:00:00+00:00,10106.622632313463
2022-01-07 14:00:00+00:00,10115.054350313465
2022-01-07 15:00:00+00:00,10109.735355313464
2022-01-07 16:00:00+00:00,10104.438341032786
2022-01-07 17:00:00+00:00,10109.396048032786
2022-01-07 18:00:00+00:00,10102.133041032786
2022-01-07 19:00:00+00:00,10103.193084032786
2022-01-07 20:00:00+00:00,10103.433470032787
2022-01-07 21:00:00+00:00,10110.941592032787
2022-01-07 22:00:00+00:00,10110.755009032786
2022-01-07 23:00:00+00:00,10104.463597032787
2022-01-08 00:00:00+00:00,10110.732290972217
2022-01-08 01:00:00+00:00,10118.325604824537
2022-01-08 02:00:00+00:00,10108.425686824537
2022-01-08 03:00:00+00:00,10110.937522824537
2022-01-08 04:00:00+00:00,10109.577314824537
2022-01-08 05:00:00+00:00,10109.444996824537
2022-01-08 06:00:00+00:00,10111.129050824537
2022-01-08 07:00:00+00:00,10103.990446824537
2022-01-08 08:00:00+00:00,10094.555663500634
2022-01-08 09:00:00+00:00,10105.560177500634
2022-01-08 10:00:00+00:00,10099.533411500634
2022-01-08 11:00:00+00:00,10100.221309500634
2022-01-08 12:00:00+00:00,10103.565139500633
2022-01-08 13:00:00+00:00,10097.385839500634
2022-01-08 14:00:00+00:00,10093.202177500634
2022-01-08 15:00:00+00:00,10100.466801500634
2022-01-08 16:00:00+00:00,10095.271905695858
2022-01-08 17:00:00+00:00,10093.596505695858
2022-01-08 18:00:00+00:00,10100.283671695859
2022-01-08 19:00:00+00:00,10104.788287695857
2022-01-08 20:00:00+00:00,10096.843151695859
2022-01-08 21:00:00+00:00,10101.339615695859
2022-01-08 22:00:00+00:00,10112.506225695859
2022-01-08 23:00:00+00:00,10104.007673695858
2022-01-09 00:00:00+00:00,10116.328216058975
2022-01-09 01:00:00+00:00,10113.444240235394
2022-01-09 02:00:00+00:00,10120.482999235395
2022-01-09 03:00:00+00:00,10124.947862235394
2022-01-09 04:00:00+00:00,10133.679607235394
2022-01-09 05:00:00+00:00,10132.833566235395
2022-01-09 06:00:00+00:00,10134.052389235394
2022-01-09 07:00:00+00:00,10122.407237235395
2022-01-09 08:00:00+00:00,10124.981220882375
2022-01-09 09:00:00+00:00,10109.293699882373
2022-01-09 10:00:00+00:00,10113.457278882373
2022-01-09 11:00:00+00:00,10113.995610882374
2022-01-09 12:00:00+00:00,10107.416672882375
2022-01-09 13:00:00+00:00,10104.090175882375
2022-01-09 14:00:00+00:00,10110.637271882375
2022-01-09 15:00:00+00:00,10110.785840882374
2022-01-09 16:00:00+00:00,10131.115892664366
2022-01-09 17:00:00+00:00,10134.655016664366
2022-01-09 18:00:00+00:00,10116.638856664367
2022-01-09 19:00:00+00:00,10118.082487664367
2022-01-09 20:00:00+00:00,10118.983165664367
2022-01-09 21:00:00+00:00,10117.446536664367
2022-01-09 22:00:00+00:00,10115.377026664366
2022-01-09 23:00:00+00:00,10109.553131664366
2022-01-10 00:00:00+00:00,10118.891904314612
2022-01-10 01:00:00+00:00,10114.70098409198
2022-01-10 02:00:00+00:00,10117.41880909198
2022-01-10 03:00:00+00:00,10120.03666209198
2022-01-10 04:00:00+00:00,10123.207343091979
2022-01-10 05:00:00+00:00,10121.50375809198
2022-01-10 06:00:00+00:00,10119.777160091979
2022-01-10 07:00:00+00:00,10130.180359091979
2022-01-10 08:00:00+00:00,10133.584153082447
2022-01-10 09:00:00+00:00,10138.408550082448
2022-01-10 10:00:00+00:00,10135.437456082449
2022-01-10 11:00:00+00:00,10129.920858082449
2022-01-10 12:00:00+00:00,10116.646091082448
2022-01-10 13:00:00+00:00,10122.250782082448
2022-01-10 14:00:00+00:00,10131.191885082448
2022-01-10 15:00:00+00:00,10131.101754082449
2022-01-10 16:00:00+00:00,10142.828729778434
2022-01-10 17:00:00+00:00,10151.816798778435
2022-01-10 18:00:00+00:00,10140.437937778433
2022-01-10 19:00:00+00:00,10135.509286778433
2022-01-10 20:00:00+00:00,10140.541521778434
2022-01-10 21:00:00+00:00,10142.358884778434
2022-01-10 22:00:00+00:00,10142.580891778434
2022-01-10 23:00:00+00:00,10155.508341778434
2022-01-11 00:00:00+00:00,10155.658793424629
2022-01-11 01:00:00+00:00,10156.832117991145
2022-01-11 02:00:00+00:00,10147.212899991144
2022-01-11 03:00:00+00:00,10155.555732991144
2022-01-11 04:00:00+00:00,10159.273086991145
2022-01-11 05:00:00+00:00,10161.421992991145
2022-01-11 06:00:00+00:00,10163.631077991144
2022-01-11 07:00:00+00:00,10162.880881991145
2022-01-11 08:00:00+00:00,10155.018253243345
2022-01-11 09:00:00+00:00,10157.948298243344
2022-01-11 10:00:00+00:00,10154.339208243344
2022-01-11 11:00:00+00:00,10136.456919243345
2022-01-11 12:00:00+00:00,10150.350431243343
2022-01-11 13:00:00+00:00,10150.174879243345
2022-01-11 14:00:00+00:00,10142.543047243344
2022-01-11 15:00:00+00:00,10144.464069243344
2022-01-11 16:00:00+00:00,10151.875119813429
2022-01-11 17:00:00+00:00,10164.504602813427
2022-01-11 18:00:00+00:00,10170.598180813427
2022-01-11 19:00:00+00:00,10179.864063813427
2022-01-11 20:00:00+00:00,10175.358061813427
2022-01-11 21:00:00+00:00,10172.242561813428
2022-01-11 22:00:00+00:00,10169.507027813428
2022-01-11 23:00:00+00:00,10174.789453813428
2022-01-12 00:00:00+00:00,10172.018542907626
2022-01-12 01:00:00+00:00,10176.477119185625
2022-01-12 02:00:00+00:00,10179.567575185625
2022-01-12 03:00:00+00:00,10176.212300185625
2022-01-12 04:00:00+00:00,10196.224389185625
2022-01-12 05:00:00+00:00,10216.337568185627
2022-01-12 06:00:00+00:00,10216.008657185626
2022-01-12 07:00:00+00:00,10216.740027185626
2022-01-12 08:00:00+00:00,10235.718350249874
2022-01-12 09:00:00+00:00,10214.937825249874
2022-01-12 10:00:00+00:00,10221.320139249874
2022-01-12 11:00:00+00:00,10213.184503249873
2022-01-12 12:00:00+00:00,10196.826037249873
2022-01-12 13:00:00+00:00,10188.971957249873
2022-01-12 14:00:00+00:00,10191.428075249874
2022-01-12 15:00:00+00:00,10171.793396249874
2022-01-12 16:00:00+00:00,10176.660079735027
2022-01-12 17:00:00+00:00,10181.762408735027
2022-01-12 18:00:00+00:00,10191.573452735027
2022-01-12 19:00:00+00:00,10197.999305735026
2022-01-12 20:00:00+00:00,10187.666552735027
2022-01-12 21:00:00+00:00,10178.443197735027
2022-01-12 22:00:00+00:00,10164.519565735027
2022-01-12 23:00:00+00:00,10159.904686735026
2022-01-13 00:00:00+00:00,10154.352486966847
2022-01-13 01:00:00+00:00,10148.533690340872
2022-01-13 02:00:00+00:00,10139.142078340872
2022-01-13 03:00:00+00:00,10129.746148340872
2022-01-13 04:00:00+00:00,10136.345578340872
2022-01-13 05:00:00+00:00,10150.039192340872
2022-01-13 06:00:00+00:00,10147.814716340872
2022-01-13 07:00:00+00:00,10150.153300340871
2022-01-13 08:00:00+00:00,10161.15084718693
2022-01-13 09:00:00+00:00,10180.40264218693
2022-01-13 10:00:00+00:00,10163.620305186929
2022-01-13 11:00:00+00:00,10175.976278186929
2022-01-13 12:00:00+00:00,10181.30730718693
2022-01-13 13:00:00+00:00,10202.903382186929
2022-01-13 14:00:00+00:00,10197.36385918693
2022-01-13 15:00:00+00:00,10214.905497186928
2022-01-13 16:00:00+00:00,10242.62843611017
2022-01-13 17:00:00+00:00,10245.980467110168
2022-01-13 18:00:00+00:00,10242.099148110168
2022-01-13 19:00:00+00:00,10253.792768110168
2022-01-13 20:00:00+00:00,10263.191948110169
2022-01-13 21:00:00+00:00,10254.499611110168
2022-01-13 22:00:00+00:00,10258.918999110168
2022-01-13 23:00:00+00:00,10261.54507111017
2022-01-14 00:00:00+00:00,10276.252449419168
2022-01-14 01:00:00+00:00,10263.003269390452
2022-01-14 02:00:00+00:00,10274.469305390452
2022-01-14 03:00:00+00:00,10269.983827390452
2022-01-14 04:00:00+00:00,10245.12243439045
2022-01-14 05:00:00+00:00,10230.111125390451
2022-01-14 06:00:00+00:00,10230.401579390451
2022-01-14 07:00:00+00:00,10249.15553339045
2022-01-14 08:00:00+00:00,10258.119407565175
2022-01-14 09:00:00+00:00,10267.534853565174
2022-01-14 10:00:00+00:00,10263.467498565175
2022-01-14 11:00:00+00:00,10274.411467565174
2022-01-14 12:00:00+00:00,10273.396522565174
2022-01-14 13:00:00+00:00,10272.299788565175
2022-01-14 14:00:00+00:00,10267.178497565174
2022-01-14 15:00:00+00:00,10272.045739565174
2022-01-14 16:00:00+00:00,10268.237228510588
2022-01-14 17:00:00+00:00,10257.109195510588
2022-01-14 18:00:00+00:00,10261.186177510588
2022-01-14 19:00:00+00:00,10257.138516510588
2022-01-14 20:00:00+00:00,10252.853098510588
2022-01-14 21:00:00+00:00,10262.899205510588
2022-01-14 22:00:00+00:00,10276.270246510589
2022-01-14 23:00:00+00:00,10275.889472510587
2022-01-15 00:00:00+00:00,10259.670648949577
2022-01-15 01:00:00+00:00,10251.470619498177
2022-01-15 02:00:00+00:00,10238.122254951912
2022-01-15 03:00:00+00:00,10236.217626951911
2022-01-15 04:00:00+00:00,10219.120045951911
2022-01-15 05:00:00+00:00,10209.359326951911
2022-01-15 06:00:00+00:00,10214.182616951912
2022-01-15 07:00:00+00:00,10214.238179951912
2022-01-15 08:00:00+00:00,10201.304758439233
2022-01-15 09:00:00+00:00,10197.968740439233
2022-01-15 10:00:00+00:00,10194.157549439235
2022-01-15 11:00:00+00:00,10176.502304439235
2022-01-15 12:00:00+00:00,10176.631629439235
2022-01-15 13:00:00+00:00,10170.114965439234
2022-01-15 14:00:00+00:00,10171.912520501704
2022-01-15 15:00:00+00:00,10171.141862501705
2022-01-15 16:00:00+00:00,10165.043893890652
2022-01-15 17:00:00+00:00,10162.099149890651
2022-01-15 18:00:00+00:00,10164.931170890652
2022-01-15 19:00:00+00:00,10165.593363890652
2022-01-15 20:00:00+00:00,10168.219598890653
2022-01-15 21:00:00+00:00,10172.702548890653
2022-01-15 22:00:00+00:00,10181.166872890652
2022-01-15 23:00:00+00:00,10184.070878890652
2022-01-16 00:00:00+00:00,10186.449094928957
2022-01-16 01:00:00+00:00,10176.757772474546
2022-01-16 02:00:00+00:00,10193.997036474548
2022-01-16 03:00:00+00:00,10195.592688474546
2022-01-16 04:00:00+00:00,10205.769290474547
2022-01-16 05:00:00+00:00,10199.455022474547
2022-01-16 06:00:00+00:00,10199.339778474547
2022-01-16 07:00:00+00:00,10204.814178474548
2022-01-16 08:00:00+00:00,10218.604046709834
2022-01-16 09:00:00+00:00,10198.390966709832
2022-01-16 10:00:00+00:00,10195.086318709833
2022-01-16 11:00:00+00:00,10197.067038709833
2022-01-16 12:00:00+00:00,10187.771598709833
2022-01-16 13:00:00+00:00,10184.352758709832
2022-01-16 14:00:00+00:00,10184.630056709833
2022-01-16 15:00:00+00:00,10182.958970709833
2022-01-16 16:00:00+00:00,10176.58089489696
2022-01-16 17:00:00+00:00,10179.79911089696
2022-01-16 18:00:00+00:00,10193.55708889696
2022-01-16 19:00:00+00:00,10195.47010689696
2022-01-16 20:00:00+00:00,10185.14822289696
2022-01-16 21:00:00+00:00,10187.85688489696
2022-01-16 22:00:00+00:00,10191.971096896961
2022-01-16 23:00:00+00:00,10197.58047089696
2022-01-17 00:00:00+00:00,10198.73734032996
2022-01-17 01:00:00+00:00,10186.932982174503
2022-01-17 02:00:00+00:00,10205.332573174503
2022-01-17 03:00:00+00:00,10215.246440174502
2022-01-17 04:00:00+00:00,10224.953766174503
2022-01-17 05:00:00+00:00,10235.283664174502
2022-01-17 06:00:00+00:00,10234.201343174502
2022-01-17 07:00:00+00:00,10249.690622174503
2022-01-17 08:00:00+00:00,10251.143147619938
2022-01-17 09:00:00+00:00,10244.945651619937
2022-01-17 10:00:00+00:00,10238.887680619937
2022-01-17 11:00:00+00:00,10236.193759619937
2022-01-17 12:00:00+00:00,10234.040479619936
2022-01-17 13:00:00+00:00,10226.755343619938
2022-01-17 14:00:00+00:00,10218.475555619938
2022-01-17 15:00:00+00:00,10201.723757619937
2022-01-17 16:00:00+00:00,10211.923712686497
2022-01-17 17:00:00+00:00,10200.707294686497
2022-01-17 18:00:00+00:00,10207.779491686497
2022-01-17 19:00:00+00:00,10210.008046686497
2022-01-17 20:00:00+00:00,10220.461247686497
2022-01-17 21:00:00+00:00,10229.990717686496
2022-01-17 22:00:00+00:00,10240.214455686497
2022-01-17 23:00:00+00:00,10245.889337686496
2022-01-18 00:00:00+00:00,10229.942792702084
2022-01-18 01:00:00+00:00,10200.496181610122
2022-01-18 02:00:00+00:00,10194.52312361012
2022-01-18 03:00:00+00:00,10222.74603761012
2022-01-18 04:00:00+00:00,10220.33079861012
2022-01-18 05:00:00+00:00,10223.30048361012
2022-01-18 06:00:00+00:00,10208.458007610121
2022-01-18 07:00:00+00:00,10211.352335610121
2022-01-18 08:00:00+00:00,10232.146330846137
2022-01-18 09:00:00+00:00,10237.373386846137
2022-01-18 10:00:00+00:00,10252.785981846137
2022-01-18 11:00:00+00:00,10241.442286846137
2022-01-18 12:00:00+00:00,10238.785129846137
2022-01-18 13:00:00+00:00,10233.092877846137
2022-01-18 14:00:00+00:00,10240.758611846137
2022-01-18 15:00:00+00:00,10226.444715846137
2022-01-18 16:00:00+00:00,10215.423392864468
2022-01-18 17:00:00+00:00,10214.355415864467
2022-01-18 18:00:00+00:00,10218.868790864468
2022-01-18 19:00:00+00:00,10216.737386864468
2022-01-18 20:00:00+00:00,10222.168371864467
2022-01-18 21:00:00+00:00,10219.404128864468
2022-01-18 22:00:00+00:00,10220.037664864469
2022-01-18 23:00:00+00:00,10217.622788864468
2022-01-19 00:00:00+00:00,10226.921464130688
2022-01-19 01:00:00+00:00,10223.07663958695
2022-01-19 02:00:00+00:00,10207.83923458695
2022-01-19 03:00:00+00:00,10228.61566658695
2022-01-19 04:00:00+00:00,10233.744985586949
2022-01-19 05:00:00+00:00,10228.24944058695
2022-01-19 06:00:00+00:00,10228.50940658695
2022-01-19 07:00:00+00:00,10253.98534858695
2022-01-19 08:00:00+00:00,10262.02627258779
2022-01-19 09:00:00+00:00,10272.93475458779
2022-01-19 10:00:00+00:00,10271.381046587789
2022-01-19 11:00:00+00:00,10267.68175458779
2022-01-19 12:00:00+00:00,10276.495261587788
2022-01-19 13:00:00+00:00,10272.13987158779
2022-01-19 14:00:00+00:00,10268.00485158779
2022-01-19 15:00:00+00:00,10257.75759658779
2022-01-19 16:00:00+00:00,10273.05539190149
2022-01-19 17:00:00+00:00,10266.984356901488
2022-01-19 18:00:00+00:00,10272.341148901489
2022-01-19 19:00:00+00:00,10275.763295901488
2022-01-19 20:00:00+00:00,10270.697163901488
2022-01-19 21:00:00+00:00,10273.570251901489
2022-01-19 22:00:00+00:00,10264.77510990149
2022-01-19 23:00:00+00:00,10280.37969390149
2022-01-20 00:00:00+00:00,10283.063101930671
2022-01-20 01:00:00+00:00,10307.30572518846
2022-01-20 02:00:00+00:00,10297.87306118846
2022-01-20 03:00:00+00:00,10279.82700418846
2022-01-20 04:00:00+00:00,10276.57789018846
2022-01-20 05:00:00+00:00,10270.11381918846
2022-01-20 06:00:00+00:00,10270.773559188461
2022-01-20 07:00:00+00:00,10268.758369188461
2022-01-20 08:00:00+00:00,10252.389382374917
2022-01-20 09:00:00+00:00,10248.225886374918
2022-01-20 10:00:00+00:00,10243.518563374917
2022-01-20 11:00:00+00:00,10245.929254374918
2022-01-20 12:00:00+00:00,10252.954917374918
2022-01-20 13:00:00+00:00,10258.485529374917
2022-01-20 14:00:00+00:00,10242.716308374918
2022-01-20 15:00:00+00:00,10230.902918374917
2022-01-20 16:00:00+00:00,10231.2249003997
2022-01-20 17:00:00+00:00,10236.9772823997
2022-01-20 18:00:00+00:00,10243.5375553997
2022-01-20 19:00:00+00:00,10248.0769703997
2022-01-20 20:00:00+00:00,10233.5594863997
2022-01-20 21:00:00+00:00,10293.2148803997
2022-01-20 22:00:00+00:00,10309.1155293997
2022-01-20 23:00:00+00:00,10314.6822503997
2022-01-21 00:00:00+00:00,10332.22477077746
2022-01-21 01:00:00+00:00,10367.099797555456
2022-01-21 02:00:00+00:00,10367.057673555457
2022-01-21 03:00:00+00:00,10371.700127555458
2022-01-21 04:00:00+00:00,10374.001014555457
2022-01-21 05:00:00+00:00,10361.677473555457
2022-01-21 06:00:00+00:00,10359.801347555456
2022-01-21 07:00:00+00:00,10357.211235555456
2022-01-21 08:00:00+00:00,10369.234395354668
2022-01-21 09:00:00+00:00,10371.446617354668
2022-01-21 10:00:00+00:00,10366.947629354667
2022-01-21 11:00:00+00:00,10381.989800354668
2022-01-21 12:00:00+00:00,10424.962982354667
2022-01-21 13:00:00+00:00,10418.250011354667
2022-01-21 14:00:00+00:00,10417.982693354668
2022-01-21 15:00:00+00:00,10415.049952354668
2022-01-21 16:00:00+00:00,10431.781661470535
2022-01-21 17:00:00+00:00,10426.126138470536
2022-01-21 18:00:00+00:00,10437.833277470536
2022-01-21 19:00:00+00:00,10443.798617470535
2022-01-21 20:00:00+00:00,10459.473171470536
2022-01-21 21:00:00+00:00,10509.078957470536
2022-01-21 22:00:00+00:00,10515.205635470536
2022-01-21 23:00:00+00:00,10535.646010470537
2022-01-22 00:00:00+00:00,10521.937987348505
2022-01-22 01:00:00+00:00,10530.79365198564
2022-01-22 02:00:00+00:00,10533.89652698564
2022-01-22 03:00:00+00:00,10545.66698698564
2022-01-22 04:00:00+00:00,10533.67899598564
2022-01-22 05:00:00+00:00,10590.53865898564
2022-01-22 06:00:00+00:00,10582.84276798564
2022-01-22 07:00:00+00:00,10586.14010898564
2022-01-22 08:00:00+00:00,10584.375662989427
2022-01-22 09:00:00+00:00,10602.830386989428
2022-01-22 10:00:00+00:00,10583.227600989427
2022-01-22 11:00:00+00:00,10580.826030989427
2022-01-22 12:00:00+00:00,10563.125319989427
2022-01-22 13:00:00+00:00,10580.940942989428
2022-01-22 14:00:00+00:00,10591.075322989427
2022-01-22 15:00:00+00:00,10593.580241989428
2022-01-22 16:00:00+00:00,10580.935442558603
2022-01-22 17:00:00+00:00,10589.816397558603
2022-01-22 18:00:00+00:00,10580.018945558602
2022-01-22 19:00:00+00:00,10571.192166558603
2022-01-22 20:00:00+00:00,10573.529148558602
2022-01-22 21:00:00+00:00,10575.198785558603
2022-01-22 22:00:00+00:00,10579.269345558603
2022-01-22 23:00:00+00:00,10564.627634558603
2022-01-23 00:00:00+00:00,10559.088661999303
2022-01-23 01:00:00+00:00,10562.608865657307
2022-01-23 02:00:00+00:00,10571.921435657307
2022-01-23 03:00:00+00:00,10563.941948657306
2022-01-23 04:00:00+00:00,10559.922177657307
2022-01-23 05:00:00+00:00,10557.234021657307
2022-01-23 06:00:00+00:00,10560.167796657306
2022-01-23 07:00:00+00:00,10552.644308657307
2022-01-23 08:00:00+00:00,10550.570153945673
2022-01-23 09:00:00+00:00,10530.933183945674
2022-01-23 10:00:00+00:00,10542.615790945674
2022-01-23 11:00:00+00:00,10562.207034945674
2022-01-23 12:00:00+00:00,10563.958045945674
2022-01-23 13:00:00+00:00,10556.518056945673
2022-01-23 14:00:00+00:00,10560.504482945673
2022-01-23 15:00:00+00:00,10567.390429945674
2022-01-23 16:00:00+00:00,10576.750675936082
2022-01-23 17:00:00+00:00,10584.138625936082
2022-01-23 18:00:00+00:00,10587.124909936083
2022-01-23 19:00:00+00:00,10590.137432936082
2022-01-23 20:00:00+00:00,10579.504342936083
2022-01-23 21:00:00+00:00,10587.164235936081
2022-01-23 22:00:00+00:00,10582.827071936083
2022-01-23 23:00:00+00:00,10558.608460936082
2022-01-24 00:00:00+00:00,10547.05718833959
2022-01-24 01:00:00+00:00,10545.983410617295
2022-01-24 02:00:00+00:00,10560.952648617294
2022-01-24 03:00:00+00:00,10563.901077617295
2022-01-24 04:00:00+00:00,10569.806178617295
2022-01-24 05:00:00+00:00,10566.709487617296
2022-01-24 06:00:00+00:00,10570.889939617295
