,F,F2,F2_nofund,F2d,F14,F14A,F14A5,FA1,FA2,K13,K14,R3b,D2,D
2022-01-22 00:00:00+00:00,0.006035585136992205,0.003992754502378126,0.002430623184356273,0.00843098762923189,0.006752228328284593,0.005077213199461195,0.007764038841935772,0.005327010630987061,-0.000578406876962867,0.010151323609582485,0.00995277912677106,0.010679322996901996,0.005535338157920622,0.001390062533673797
2022-01-23 00:00:00+00:00,0.0037538342108414113,0.0016002047531824548,0.0012849357476840684,-0.0009631511990304542,0.003871268152557672,0.003380697001552191,-0.0002731048406054981,0.0015453179151470042,-0.0003214386996911456,0.0036847510918269766,0.0017290715558786474,0.0038870748186714543,-0.0013800944674015048,0.0011186535974638812
2022-01-24 00:00:00+00:00,-0.0019596352371574755,0.001191379047468688,0.0006094594982231083,0.002400951947298502,-0.00030979908694750424,0.0022928337852190506,0.0012875581570537253,-0.0010126378516138734,0.00022802913512465217,0.003173327069377674,0.002011022587921296,0.006634946168124101,0.0016994868022610632,0.002270008719763794
2022-01-25 00:00:00+00:00,0.002800500020725627,0.0002975296600649102,-6.052832293057531e-05,-0.0024437604679427016,0.004500271152568125,0.0003051576269181844,0.00021903424440483654,0.0002755363839679337,-0.0019314518852133755,-3.129107420063448e-05,0.0035206779478849093,-0.0007209935834211478,-0.0008280409871566086,0.000592801689433653
2022-01-26 00:00:00+00:00,0.001433352780543462,-0.00021342963233694778,-0.0007235801163348876,-0.0007230621401828063,-0.00018433787994620587,-0.0020477634263590394,-0.00244156024654274,0.0015213392826385341,-0.001020208654225696,0.0037435855322434097,0.0023395758689153112,0.0010412506992241166,-0.001448916213384055,-0.0008274996504186172
2022-01-27 00:00:00+00:00,-0.006189350628303503,-0.0025493315201976507,-0.0031299585999700064,-0.0017059283968093863,-0.00436694254369685,-0.0015938984778020027,-0.0035062459728608664,-0.00485682268763743,-0.0005855761876932819,-0.001981269638007377,-0.0013011098400717014,8.330508128984171e-05,-0.005442039574698465,-0.007063746373678348
2022-01-28 00:00:00+00:00,0.0037949149335989585,0.0008365419630405047,0.0004797264385247857,-0.0007548979538960499,0.004455238203227685,0.0006718282843238832,0.0026193005617927145,0.0008744801636948463,0.0004939645522739067,0.000766821210567814,0.0018675170211539527,-0.0005538717312687513,-0.00031415274309665175,-0.00014859930827892942
2022-01-29 00:00:00+00:00,-0.0012394266371380525,0.0005750095900749486,0.0005852485388810891,-0.0008999211946697505,-0.0017838476729219455,-0.0018679367114220469,-0.0014050135764279714,-0.0016556403560984423,-0.0010392808281967092,0.0071703842296062525,0.009683431028129075,0.005789588190490802,-0.00045627517384061456,-0.0045315402282619655
2022-01-30 00:00:00+00:00,0.010180067668282833,0.012280398782282154,0.01227167741882318,0.012393448754139724,0.008193091131075692,0.010148261206843312,0.008731872815790798,0.010834665909035701,0.012814013730566565,0.008676257532681975,0.006468486546519214,0.007018873723198205,0.010732737401218495,0.007962294700557981
2022-01-31 00:00:00+00:00,-0.004652474825822095,0.0040366730697218856,0.00377439037259486,0.0007684904203406617,-0.0009388081677577098,-0.0006509294752405914,0.00030456521565191963,-0.0004914133364305462,0.000669121714032439,0.0008001162034383391,0.0004073071354413482,0.0033253031967808155,0.0008739795160321862,-0.0005677531291544691
2022-02-01 00:00:00+00:00,-0.0028259046413317,-0.00369737060367048,-0.0037610353778561034,-0.003954127817784814,-0.0008212956710051955,-0.0031246682436766315,-0.0020804148849158377,-0.0013733718728956568,-0.0061789156590037475,-0.005917536148508873,-0.005395732414817833,-0.006410711176635608,-0.007499817532412023,-0.007036558493090039
2022-02-02 00:00:00+00:00,0.0015849507663183715,0.0024864515508733476,0.0023874109077561823,0.0009635983365554601,0.0022877975132038486,0.002532400127525758,0.003008067549448601,0.004133921996394951,0.0014707125790840436,0.0019039642057208095,0.0014854950993936633,-0.00052739827945536,0.0018796173050146248,0.0033567015497457664
2022-02-03 00:00:00+00:00,0.007639578728304786,0.00605278472709303,0.005785003872591288,0.006000964200235659,0.007388940617876871,0.004434372586195723,0.007488992768657221,0.007008226740584433,0.006922441487155817,0.006643872798228312,0.005729272059975976,0.004548203583402133,0.004801871455298423,0.003528872396381333
2022-02-04 00:00:00+00:00,-0.005040011951730761,-0.002351527126176922,-0.0024646925954369125,-0.001221770438554537,0.0005647411515230516,-0.004314217390607333,-0.0030459280124965904,0.002226479416785221,-0.004010012165665655,0.0010558268744171873,-5.409228403263633e-05,0.0005075215385041965,-0.007076083449170656,-0.008369081105038867
2022-02-05 00:00:00+00:00,0.0015335388428665553,0.006470186371362541,0.006391973409719087,0.006332622417742462,0.00862691788774339,0.009701437246250055,0.009099544716343777,0.004085207958080872,0.008285750838302297,0.005050033547774335,0.003109069831641831,0.0010144618467102795,0.00801735993300734,0.004618471613981212
2022-02-06 00:00:00+00:00,-0.01053302419164659,-0.009457930571649342,-0.009609168525786305,-0.008316269383262576,-0.011042826620981883,-0.009733408545578914,-0.011088072365001311,-0.00995231721271217,-0.009058193002070558,-0.012459131916982225,-0.01373129512198179,-0.012516085051276993,-0.004199592665039331,-0.007060548826198443
2022-02-07 00:00:00+00:00,0.0023677056244457706,-0.001913198527422999,-0.0018953471539907563,-0.0007591930512166334,0.0015604132937876436,-0.0007661404454112342,-0.0003747875281218116,0.0014439181039551663,0.0005310005236023319,0.0004979449438153871,-0.002754036712926289,-0.0031589079153038213,-0.004856596278852265,-0.0039049223385789755
2022-02-08 00:00:00+00:00,0.011160304248120534,0.009372524538453053,0.009225842863622047,0.009548133988553253,0.011525494844944584,0.009894866153326465,0.011253130646450948,0.010551066823503596,0.01019069938702244,0.009428019078972616,0.00863324211616101,0.009761063925182611,0.009875678072119864,0.013569596103983672
2022-02-09 00:00:00+00:00,-0.008009853285635415,0.0002429530933056867,6.670638276418117e-06,0.000883067577542862,-0.006984494586411261,0.0006448484076415628,-0.0019802794045641336,-0.0031569486950648873,-0.0007396449408704209,-0.005791910899600516,-0.0034138804679967327,-0.00555548888889934,0.00234677139973849,-0.00409090227012221
2022-02-10 00:00:00+00:00,0.002103984193907671,0.006098414664857277,0.005834514222787135,0.00570008862304805,0.006216390071500655,0.0062520176387002024,0.00629867104482007,0.004143853860844038,0.007476294101822711,0.003315503458087843,0.002040057337047374,0.002812165579247683,0.00801995063704819,0.009053289205716908
2022-02-11 00:00:00+00:00,-0.0024371911180736117,-0.00400426597092296,-0.004232756082142464,-0.0034678470072015966,-0.006635916179454027,-0.004026556662701686,-0.006845588989093043,-0.0010303055508572578,-0.006681282895694363,-0.006522399885314445,-0.00421091855855571,-0.006308091756093592,0.0003318866034009993,0.0011980353456928494
2022-02-12 00:00:00+00:00,0.0033156612403300034,0.0010525111762564876,0.0007459368648219389,0.0014153774998877378,0.003260319254380306,0.0006138125461088162,0.0016433602275387482,0.001123342529404825,0.0013794224408441025,0.002036874657795229,0.001752310841311333,0.0013054559975902436,0.0003715589636903438,0.0016696645483875727
2022-02-13 00:00:00+00:00,0.011593612656194185,0.011204722456865879,0.010768983061831827,0.009295429005848233,0.010908014430107471,0.009339880906152676,0.010501919090392997,0.009586544189152946,0.01292778473566858,0.011231383707423825,0.01162572365421255,0.00920423519968594,0.01126952257042002,0.010547350906661812
2022-02-14 00:00:00+00:00,-0.005317182810059884,-0.0054855915493484675,-0.005665803201251318,-0.005442151906322912,-0.0052698498261478655,-0.0037589649458031893,-0.005468545716937445,-0.0059152527420476275,-0.00509125641405872,-0.00582312712901345,-0.00657807438507696,-0.006412871232917339,-0.0029315790489725657,-0.005281649520636256
2022-02-15 00:00:00+00:00,-0.005474924676312165,-0.0032132730943125187,-0.0034464787673760267,-0.003785806178408513,-0.002172594489088797,-0.0030665111889586205,0.0023059103539000425,-0.0034851223309322332,-0.0036797372324016697,-0.006013355343489568,-0.008256941083385927,-0.008095331999463662,-0.004850014265389335,-0.0008044877564205022
2022-02-16 00:00:00+00:00,0.002173201809735348,0.0029998972102380783,0.0029248508196417777,0.0026875808095057074,0.00115800322419779,0.0026507088900815656,0.0012838627414304415,0.0027788502657415393,0.002000556774460982,0.002651065323079127,0.0018306907866834088,0.0029505822100222012,0.0007004459157771148,0.00011155863328671245
2022-02-17 00:00:00+00:00,0.0020474256450910833,0.0007629256883301405,0.00012979457134898453,0.0011359466677962615,-0.002681208641070465,0.001525169462579079,0.0023288432322274844,0.0008084048736016758,0.004414037173728236,0.0035159042122141493,0.0034458869282265603,0.002450965308962383,0.0023715647871378476,0.0020760148246325993
2022-02-18 00:00:00+00:00,-0.0015592325725486411,-0.0007442121464497076,-0.0003791784272461074,-0.001101114383153634,0.0005946514299906003,-0.0005688970353486811,-0.0009979521188386853,-0.0007778498448972604,-0.0010069306000227707,-0.0002716426895195134,-0.001634364268541355,-0.000892551447172818,0.0004503369581505545,-0.0010280143901113536
2022-02-19 00:00:00+00:00,-0.0046076535924755024,-0.004726169033185568,-0.004951883205673857,-0.00396452735042907,-0.004131441391998503,-0.0042882831274182465,-0.00539568215507602,-0.004126903670402804,-0.003807720849665408,-0.0053332989686663,-0.004837384695966507,-0.002617639724830423,-0.004817628378641303,-0.005302204756717943
2022-02-20 00:00:00+00:00,-0.0006469085199928282,0.0008971411789524542,0.00047073465326996633,0.0001785318479918807,-0.0005331339977240335,0.0021197600413500606,0.0006319183919389904,-0.00015422784986307558,0.004221629458146525,-0.0006046031061970325,-0.0007073670108044272,0.0006092998307563047,0.003415307352389263,-0.0004512069291202625
2022-02-21 00:00:00+00:00,4.3919594978403254e-05,-0.0033486661705429688,-0.004046801570039782,-0.0017040347556058766,0.0008902066238827278,-0.004714771581738608,-0.004549613382335949,-0.0013592968114554127,-0.003216632395543484,0.0015950873813510569,0.0006098629323298965,0.006010135636015601,-0.0033683080984462377,-0.001048810527022992
2022-02-22 00:00:00+00:00,2.2254459233428392e-05,-0.0004520271520856989,-0.0009967888396944513,-0.0027751781692967326,0.0008210394530272502,-0.0017088132243059384,-0.0007061859489474465,0.0004933333753136537,-0.0011894565835885995,-0.0016537342979322522,-0.0006895120378924702,-0.002463539822633587,-0.004109422750284697,-0.002862233119483082
2022-02-23 00:00:00+00:00,-0.006427356957700137,-0.0044801128705384,-0.004916016338898377,-0.003848596162757567,-0.006289065817361772,-0.005016630082677165,-0.00577760870479882,-0.0024409891317975774,-0.004308759394817674,-0.007916947111433315,-0.008619938432231855,-0.002288096295624986,0.0011962816984767422,0.0015163742178323503
2022-02-24 00:00:00+00:00,-0.005500916275247292,-0.00493031290735757,-0.006182119724507995,-0.003529078497654381,-0.010117536461751842,-0.004971396169555442,-0.005875502190486825,-0.005659014094409165,-0.001615879718472768,-0.008162179889416588,-0.00632166514734378,-0.006682068975254363,-0.0025019581301598537,-0.0011941404085044072
2022-02-25 00:00:00+00:00,-0.022261502088689378,-0.025831603961741445,-0.02621055326552124,-0.026173627277638833,-0.019964171518138896,-0.026012922170958075,-0.0210362297719785,-0.023906798269986984,-0.025215841456426524,-0.017984849159269678,-0.016513969807257833,-0.018964499671113022,-0.028015698403393352,-0.02358010384775633
2022-02-26 00:00:00+00:00,-0.0008861690982635562,0.0022705003410123936,0.0019406203858980398,0.0016554951231535497,-0.00011969124560107236,0.0005815712198040668,0.0008293627995987762,0.0016462847018274829,0.00028516404213774216,-0.0003401532216408265,-0.00086727316878632,0.0005001808280606923,0.0013743295553034773,-0.0014371036912457225
2022-02-27 00:00:00+00:00,0.0018352764883842188,0.0026920478826324423,0.003349634381933919,0.003969746199691038,0.0015108503785146166,0.004818502007937653,0.0014325988178134352,0.002818250832125946,0.00424896775735073,0.0007307781981946704,-0.00022376718714955945,0.0016440155712242888,-0.0010523975560218224,-0.003122089049164556
2022-02-28 00:00:00+00:00,-0.000916996888643884,0.0022531139854353732,0.00048598333495863955,0.0014489217736253224,0.003342608966330207,0.001907155541523542,0.0044149275597134,7.696912998889083e-05,-0.0026493309073601923,0.0029164252371094435,0.0011627662421003215,-0.002127410746088687,-0.00040699640719144003,0.0011211788300675707
2022-03-01 00:00:00+00:00,0.007348339857976338,0.009469339615304273,0.008894557666600855,0.009714531679851923,0.008288138010166035,0.00450806549064664,0.010096930372496926,0.008824649601379964,0.0068185559026263665,0.0073411027322067834,0.006252806927713461,0.006557433791466671,0.008135742313524874,0.007844953876032124
2022-03-02 00:00:00+00:00,0.009491239933244966,0.007853575240808652,0.007838976741944892,0.007443666903035995,0.008503169874641614,0.007722431272630281,0.00720819824744412,0.00660509200224757,0.008486440080296642,0.008155837218253525,0.006989575679873017,0.005109713147347872,0.00733891758524341,0.009189455384025935
2022-03-03 00:00:00+00:00,0.0013973189546807596,0.0030265780392606523,0.0026832468162407697,0.004372803572011641,0.0017308455734983408,0.004554920027721954,0.0019254191508268903,0.002728344121091242,0.0028571886433070848,0.0006052468830943791,0.00114211486264848,0.002586096486065559,0.004188382844191985,0.0022342989337467145
2022-03-04 00:00:00+00:00,0.007711683275110071,0.007333565755996974,0.007605846987535525,0.005050847658071955,0.006164702039275438,0.007241983579284517,0.00438789058105149,0.008687069712735696,0.003720465820079122,0.002506442468252379,0.0026834777928226305,0.0009243003494023849,0.0007346896736390995,0.002551959092198519
2022-03-05 00:00:00+00:00,0.0026266241158479087,0.004888549341734327,0.004172979155140366,0.004098172210028395,0.0025341430391758735,0.0042429559145946705,0.002472669143521955,0.003981363376250213,0.002884144176147796,0.0002591239073381768,0.00018766489849331158,-0.001680206844030252,-0.0011508160661092282,-0.0027262675929634606
2022-03-06 00:00:00+00:00,-0.0026106705634039162,-0.002300629336056126,-0.002611065144268454,-0.002252767936483324,-0.004285037279650572,-0.004028097072440229,-0.0036395186070854457,-0.004013451914518296,-0.0037625861518807424,-0.004196990979296933,-0.004156526367024349,-0.005188737832774737,-0.0025551697406365204,-0.00021138648399121607
2022-03-07 00:00:00+00:00,0.00037176230081947814,0.004495470624196418,0.004395777513073185,0.00417998146468701,-0.0014830724463880118,0.003961533668602302,0.0012910521879623271,0.0014784280306312514,0.0018267050474498614,0.0032625542223656545,0.0033300501664126347,0.004085436465030012,0.002443872707761141,-0.000766097000803101
2022-03-08 00:00:00+00:00,-0.0020913936909000563,-0.0028673200789700592,-0.002836032178532566,-0.002762951371055866,-0.002422502628841805,-0.0025856832818133,-0.001618646319446304,-0.0024998866923895413,-0.003990095593372267,0.0004497480431382428,0.001242841275464146,0.0015118048848974386,-0.0002644952337879092,-0.0029552324564378063
2022-03-09 00:00:00+00:00,-0.0008060646451899522,-0.004598526280636617,-0.004293915958866967,-0.0039310982706888264,-0.006564209328483228,-0.007106224197455879,-0.006221978865963984,-0.004962344584077294,1.6405525329776793e-05,-0.000588027582347328,-0.001144125043267552,-0.0017880011278071928,0.0023870224958133512,0.0013025877765988625
2022-03-10 00:00:00+00:00,0.002476495104902998,0.002693083110415051,0.0019008439268959343,0.0012902703117285697,0.0022145377911799713,-0.0008758650697665571,-0.0024197370669852836,-7.004729515946995e-05,0.002037407823525683,0.0006187797491974401,0.0024362270390110297,0.0033050369686347114,0.0013230819054037557,0.0012273927729933298
2022-03-11 00:00:00+00:00,0.009667282366731422,0.008746262500261004,0.008721517474683527,0.010020445332756811,0.0116942604613397,0.009144553215810536,0.011246905696454368,0.010624079540955789,0.012588293485486846,0.002207035900608778,0.0018190174767920286,-0.0003364395734670733,0.013791385824675428,0.013625314345689254
2022-03-12 00:00:00+00:00,0.002511601181280021,0.003510188032360917,0.003463548405109984,0.0030453078274581546,0.0022667307337598253,0.0034599388628762107,0.0023520198611057808,0.0023391129063161653,0.002887092147964454,0.001970861782061295,0.0025063177588859897,0.002089831622537286,0.004122943418971126,0.0037107723193730013
2022-03-13 00:00:00+00:00,0.0002161850376301011,0.0007147100797042505,0.0005924100236636143,0.0008208002018375016,-0.0004176768832897526,-0.0003371348714309441,0.000961981133866141,-0.0007674323207675915,0.001839725683265847,-0.0009592274420292535,0.00037208699759427866,-0.0024292065090375514,-0.0013168750804619656,-0.0036642895192614544
2022-03-14 00:00:00+00:00,0.0011596454560001135,0.0023388869279286073,0.001918481232785041,0.0003732928002513347,0.0022104199588122153,0.002635266491796573,0.0007239990882019764,0.00010620058843180402,0.001500462407311165,0.003949380788073942,0.003206374505732912,0.00409922012259023,0.0017223507239192415,0.0008999455736595774
2022-03-15 00:00:00+00:00,-0.00472412583462456,-0.003984000644412844,-0.004270305316574796,-0.003911377467399113,-0.004992450326184339,-0.004788946144641759,-0.005492781558461446,-0.00614894548449163,-0.004637845929628348,-0.0028819438781979567,-0.0031812608990515745,-0.0023174333395185043,-0.007654788220425424,-0.007660063432974762
2022-03-16 00:00:00+00:00,-0.0004916366192431187,0.00014715566897738341,-0.00048313458556448197,-0.0014872978641498058,0.0010767834292564338,0.0018281690984485177,0.002476913939141623,-0.0004523885910951986,-0.0018680361721948868,0.002809604667296517,0.004151847812519538,0.0018844054098177132,-0.005490258970395678,1.053238178960747e-05
2022-03-17 00:00:00+00:00,0.006914813458496649,0.007227957901152493,0.00719570723863705,0.007044116255048305,0.0056437837349372355,0.006746296176377564,0.006682611080776502,0.00883989207546687,0.005322497403004389,0.0016758346861760476,0.0009397441002798601,0.0018595580480855745,0.010853865210319613,0.013476046050000301
2022-03-18 00:00:00+00:00,-0.00011212715129327311,0.00035672038530187855,0.0004911931709747908,0.000591815253869088,0.00189972371534175,0.002410227859041436,0.0019040911228807023,0.0013866250179559447,-0.005545552984351554,0.005694545133779094,0.005384546867139628,0.0031520593525795615,0.00022849614680708896,-0.00017835246580066855
2022-03-19 00:00:00+00:00,0.004822258459687534,0.007052448291599012,0.006847571304104516,0.0051532022008839995,0.00552640460503917,0.008554402870555755,0.0034241204251723723,0.008192660312109634,0.006119760141632735,0.012948637348488834,0.01449738711418691,0.014528435723242028,0.00020487147784598037,0.0034088505456846274
2022-03-20 00:00:00+00:00,0.008552386268266599,0.009852218775301846,0.010000277213076725,0.009407059896721304,0.00948264973186208,0.005776129226321425,0.006834064380675464,0.008679119714062322,0.010000723423519098,0.005887846002367025,0.006950588033160399,0.005715369383807012,0.00913600740630316,0.0098673330814949
2022-03-21 00:00:00+00:00,-0.00206388433328597,-0.001849658907899121,-0.0026475908225415123,-0.0012421764113537126,-0.0012826448017131398,3.0252597452484764e-05,0.0004470535085052685,0.00025516491340527025,-0.002420467191481923,-0.002792836510971064,-0.0029744362488844933,-0.0022700150406511632,-0.004468550610312927,-0.002962299622225273
2022-03-22 00:00:00+00:00,-0.0004190014368079531,0.001466588087340348,0.0016758627334618748,0.0006811125327275125,-0.0008976431729389445,0.001362253850812234,0.002118799546614758,0.001693476623264134,0.00038303521008287156,0.002398753766127415,0.0033012623148935827,0.0034594480826619645,0.0003693432464828561,0.0014609234790323722
2022-03-23 00:00:00+00:00,-0.0005780177669718611,0.003315564180866648,0.003439725570081986,0.001779091067238392,0.0015511277850075444,0.004953611497171551,0.002351531592797551,0.0014908251062575317,-0.00014042436632200062,0.003489748929428993,0.0014122578221933413,0.002274181129328312,-0.0002360752605045091,-0.002104672042093858
2022-03-24 00:00:00+00:00,-0.0001921024695908935,-0.00018541804707083998,-7.668757097301082e-05,-0.0021006930238119947,0.0004148352638511099,0.00030807551014300216,0.001114751566684502,0.00048553538266582486,0.00024084734169260713,-0.002303687601110771,-0.0032131033248683494,-0.0022612594202835457,0.004326825121244715,0.004414915056819346
2022-03-25 00:00:00+00:00,-0.0025232051640710074,0.0018390308881357509,0.0025217630876035457,0.002076575301101613,-0.000689524919646689,0.0008439408683427185,-0.001897624791993513,0.0015526643256980055,0.00013035040787601204,0.0028486605502580087,0.003144806341304651,0.00022825467297082902,0.002775677725442627,0.0009422409042787461
2022-03-26 00:00:00+00:00,-0.0149577186003379,-0.010582736488517264,-0.011330642749262099,-0.013555590748256185,-0.007202412827043925,-0.008695163690304764,-0.008114293683102236,-0.01054380973604796,-0.012402138476019564,-0.004944795216506703,-0.0047220928041653565,-0.0036733311384720135,-0.019443475194904747,-0.02379728528700198
2022-03-27 00:00:00+00:00,0.000706149610594009,0.0011235222056886762,0.0006183972118152248,8.215035675873672e-05,0.004773743417110454,-0.0016547095485305308,-0.0004323141539449571,-0.004182866052765077,-0.0014599518248994414,0.0019077385992598561,0.0006156375909434075,-0.001645614747720514,-0.011387123503234231,-0.007211723052304553
2022-03-28 00:00:00+00:00,-0.0007719770812384397,-0.0001689831680964371,-4.2859696902874944e-05,-0.00013557569010103077,-0.002747198338574841,-0.0004126374595060378,-0.0006819005244625975,-0.0003071289256284526,-0.0010201562196903158,0.004851292812807939,0.003974872361287796,0.003914180934673661,0.0013107254386857115,-0.0007964063162397839
2022-03-29 00:00:00+00:00,-0.00768254102212107,-0.01152336230112394,-0.01121844688268181,-0.010624382701324375,-0.003981574987621417,-0.00922722956295885,-0.009203478261758047,-0.010479617327078583,-0.010995602603073973,-0.0038177807237039785,-0.0034263265928101694,-0.005076629672912336,-0.010185238949452224,-0.007277499196798098
2022-03-30 00:00:00+00:00,-0.004357733819021714,-0.004144082465255883,-0.0038765634984120334,-0.0049588087657090885,-0.004324286224367313,-0.004818585204482306,-0.005751487709831804,-0.003512728470920101,-0.004863495965951814,-0.0025126822029457596,-0.002473623492235011,-0.00028779041368953706,-0.010266444206671,-0.010658225305804181
2022-03-31 00:00:00+00:00,-0.01508499821465148,-0.017056048016705794,-0.017843352215299424,-0.015194777062771059,-0.014311240294396121,-0.012406259392371055,-0.015462537046379454,-0.010707655129000626,-0.020900168996645374,-0.011649283671435362,-0.0059980032546683715,-0.009370209120065254,0.000525731405302432,-0.001657085646545986
